x,y,z,player,worldName,worldTime
8,62,671,23,world,6971670
2,62,668,23,world,6971655
29,62,688,23,world,6971739
54,62,722,23,world,6971852
26,62,684,23,world,6971728
41,62,757,23,world,6971948
-14,62,666,23,world,6971613
-33,62,623,23,world,6971445
-34,62,663,23,world,6971545
6,62,670,23,world,6971666
20,62,680,23,world,6971710
54,62,711,23,world,6971824
47,62,743,23,world,6971909
44,62,701,23,world,6971789
44,62,753,23,world,6971934
23,68,798,23,world,6972172
45,68,800,23,world,6972282
35,65,822,23,world,6972409
34,71,841,23,world,6972496
33,71,842,23,world,6972499
45,68,800,23,world,6972285
24,63,780,23,world,6972103
24,68,802,23,world,6972185
31,63,855,23,world,6972586
37,64,879,23,world,6972695
14,65,945,23,world,6973080
2,62,995,23,world,6973600
33,63,865,23,world,6972641
-10,62,1016,23,world,6973683
11,67,951,23,world,6973367
7,66,969,23,world,6973444
30,63,917,23,world,6972877
22,63,936,23,world,6972969
37,64,883,23,world,6972706
36,64,905,23,world,6972834
23,63,933,23,world,6972936
-17,62,1032,23,world,6973753
11,66,947,23,world,6973227
6,67,960,23,world,6973414
-3,62,1005,23,world,6973633
-33,63,1097,23,world,6974121
-32,64,1115,23,world,6974256
-21,68,1179,23,world,6974579
-32,62,1073,23,world,6973897
-33,64,1095,23,world,6974100
-33,64,1120,23,world,6974273
-31,64,1114,23,world,6974254
-30,62,1059,23,world,6973851
-40,66,1131,23,world,6974320
-39,71,1151,23,world,6974439
-29,70,1169,23,world,6974540
-23,67,1227,23,world,6974727
-27,69,1244,23,world,6974850
-20,67,1189,23,world,6974610
-21,66,1222,23,world,6974711
-28,71,1238,23,world,6974815
-25,68,1231,23,world,6974747
-26,69,1254,23,world,6974963
-19,65,1219,23,world,6974698
-41,70,1305,23,world,6975258
-43,70,1314,23,world,6975288
-50,72,1337,23,world,6975360
-52,68,1374,23,world,6975477
-58,64,1400,23,world,6975616
-62,68,1450,23,world,6975844
-66,71,1432,23,world,6975763
-63,68,1446,23,world,6975835
-42,71,1463,23,world,6975998
-38,71,1275,23,world,6975136
-49,72,1328,23,world,6975334
-37,70,1290,23,world,6975192
-50,72,1333,23,world,6975348
-60,61,1393,23,world,6975570
-50,71,1334,23,world,6975352
-56,63,1383,23,world,6975519
-56,65,1404,23,world,6975632
-56,70,1450,23,world,6975873
-44,72,1469,23,world,6976033
-59,72,1473,23,world,6976217
-67,72,1492,23,world,6976280
-77,71,1535,23,world,6976421
-65,72,1489,23,world,6976269
-76,71,1549,23,world,6976466
-64,72,1598,23,world,6976635
-65,71,1596,23,world,6976629
-55,74,1618,23,world,6976745
-72,71,1562,23,world,6976507
-62,72,1479,23,world,6976241
-70,71,1505,23,world,6976323
-50,74,1632,23,world,6976859
-52,73,1650,23,world,6976942
-54,73,1622,23,world,6976827
-52,74,1648,23,world,6976948
-38,75,1640,23,world,6977162
-45,74,1651,23,world,6977292
-50,75,1634,23,world,6976865
-50,74,1644,23,world,6976962
-56,70,1712,23,world,6977672
-49,69,1685,23,world,6977410
-49,71,1740,23,world,6977789
-51,76,1797,23,world,6977979
-49,71,1741,23,world,6977793
-47,74,1777,23,world,6977909
-66,70,1817,23,world,6978135
-86,66,1825,23,world,6978239
-93,67,1840,23,world,6978348
-66,71,1817,23,world,6978133
-98,70,1853,23,world,6978402
-101,73,1875,23,world,6978486
-50,70,1693,23,world,6977432
-50,72,1726,23,world,6977722
-49,71,1743,23,world,6977800
-46,75,1773,23,world,6977898
-69,66,1818,23,world,6978148
-87,64,1826,23,world,6978245
-56,72,1810,23,world,6978063
-97,73,1866,23,world,6978442
-93,66,1839,23,world,6978342
-97,73,1865,23,world,6978440
-112,76,1890,23,world,6978543
-94,68,1940,23,world,6978768
-75,68,1953,23,world,6978836
-63,66,1960,23,world,6978879
-38,64,1982,23,world,6978978
-43,66,1977,23,world,6978957
-17,65,2013,23,world,6979084
-9,66,2031,23,world,6979151
-22,67,2037,23,world,6979366
-121,76,1907,23,world,6978587
-93,69,1942,23,world,6978774
-113,69,1926,23,world,6978691
-74,67,1953,23,world,6978840
-56,66,1963,23,world,6978902
-42,66,1977,23,world,6978959
-46,66,1973,23,world,6978944
-29,64,1993,23,world,6979016
-22,66,2003,23,world,6979052
-15,65,2016,23,world,6979094
-25,67,2036,23,world,6979249
-13,67,2021,23,world,6979108
-13,67,2036,23,world,6979174
-22,67,2038,23,world,6979552
-21,67,2036,23,world,6979912
-32,64,2031,23,world,6981648
-38,57,2025,23,world,6981784
-32,63,2030,23,world,6981658
-32,59,2026,23,world,6981685
-50,57,2024,23,world,6981886
-21,56,2026,23,world,6982867
-34,57,2032,23,world,6982674
-32,43,2010,23,world,6983157
-32,35,2002,23,world,6983214
-37,57,2028,23,world,6982736
-13,56,2025,23,world,6982895
-15,56,2025,23,world,6982888
-32,52,2019,23,world,6983099
-32,29,1996,23,world,6983250
-32,36,2003,23,world,6983818
-32,59,2027,23,world,6983940
-32,32,2000,23,world,6983803
-32,53,2021,23,world,6983905
-32,31,1998,23,world,6983800
-32,60,2028,23,world,6983945
-31,10,1975,23,world,6983462
-32,14,1981,23,world,6983751
-26,67,2035,23,world,6984056
-32,60,2027,23,world,6984901
-32,57,2024,23,world,6984927
-41,15,1982,23,world,6985504
-60,14,1982,23,world,6986478
-51,15,1982,23,world,6985882
-60,13,1984,23,world,6986449
-63,15,1982,23,world,6986862
-73,15,1983,23,world,6987581
-68,15,1982,23,world,6987206
-75,15,1987,23,world,6988658
-80,15,1979,23,world,6989104
-74,18,1971,23,world,6989323
-75,19,1970,23,world,6989339
-76,15,1988,23,world,6988652
-76,15,1977,23,world,6989207
-76,16,1977,23,world,6989118
-75,16,1974,23,world,6989285
-81,17,1982,23,world,6989413
-80,16,1980,23,world,6989387
-77,30,1985,23,world,6990204
-81,17,1981,23,world,6989401
-84,24,1986,23,world,6989571
-77,29,1987,23,world,6990228
-82,23,1988,23,world,6990105
-81,23,1988,23,world,6990257
-87,15,1982,23,world,6992867
-96,15,1982,23,world,6992842
-65,16,1982,23,world,6994134
-119,15,1982,23,world,6993861
-94,15,1982,23,world,6993925
-71,15,1982,23,world,6994119
-90,15,1982,23,world,6993125
-65,15,1982,23,world,6994132
-37,15,1982,23,world,6994212
-84,15,1982,23,world,6994570
-126,16,1982,23,world,6994792
-75,15,1982,23,world,6994540
-32,14,1982,23,world,6994406
-32,15,1982,23,world,6994229
-51,15,1982,23,world,6994459
-98,15,1982,23,world,6994607
-126,17,1985,23,world,6994808
-68,15,1982,23,world,6994507
-133,26,1992,23,world,6995859
-150,21,1994,23,world,6996148
-127,20,1989,23,world,6995808
-152,15,2002,23,world,6996523
-127,19,1987,23,world,6995770
-153,16,2004,23,world,6996865
-154,14,2028,23,world,6997743
-151,13,2004,23,world,6996799
-160,12,2017,23,world,6997568
-157,14,2024,23,world,6997689
-159,14,2023,23,world,6997677
-152,13,2014,23,world,6997877
-151,16,2026,23,world,6998171
-144,18,2028,23,world,6998559
-153,14,2029,23,world,6997787
-151,15,2026,23,world,6998169
-149,18,2019,23,world,6998509
-151,18,2019,23,world,6998488
-138,24,1999,23,world,6999107
-132,23,2005,23,world,6999081
-147,25,1999,23,world,6999209
-148,15,2003,23,world,6999382
-141,11,2003,23,world,6999456
-129,16,2022,23,world,6998992
-133,23,2004,23,world,6999084
-148,24,2001,23,world,6999282
-142,11,2003,23,world,6999423
-131,19,2014,23,world,6999045
-143,11,2004,23,world,6999705
-147,11,1999,23,world,6999902
-147,12,1999,23,world,6999903
-149,16,1981,23,world,7000473
-147,16,1980,23,world,7000717
-153,28,1959,23,world,7001261
-144,23,1961,23,world,7001141
-146,24,1960,23,world,7001225
-147,24,1961,23,world,7000992
-163,34,1961,23,world,7001525
-163,33,1958,23,world,7001971
-160,35,1961,23,world,7001491
-171,35,1980,23,world,7001754
-166,33,1954,23,world,7001989
-177,37,1963,23,world,7002356
-163,34,1963,23,world,7001513
-170,34,1981,23,world,7001808
-176,37,1962,23,world,7002292
-157,45,1988,23,world,7003204
-171,41,1973,23,world,7002882
-159,44,1987,23,world,7003153
-139,44,1992,23,world,7003501
-139,44,1994,23,world,7003662
-163,40,1978,23,world,7003094
-149,47,1990,23,world,7003323
-161,40,1977,23,world,7003005
-156,46,1989,23,world,7003270
-149,33,2017,23,world,7004192
-147,34,2027,23,world,7004389
-144,34,2024,23,world,7004429
-163,29,1992,23,world,7004965
-149,44,2004,23,world,7003950
-156,42,2005,23,world,7003990
-159,32,2018,23,world,7004068
-147,33,2026,23,world,7004303
-146,33,2019,23,world,7004557
-145,33,2022,23,world,7004251
-161,28,1993,23,world,7004956
-163,30,1997,23,world,7005093
-140,24,1999,23,world,7005351
-126,18,1985,23,world,7005473
-48,15,1982,23,world,7005903
-32,37,2005,23,world,7006053
-56,15,1982,23,world,7005887
-32,27,1994,23,world,7006016
-137,25,1997,23,world,7005381
-116,15,1982,23,world,7005672
-163,29,1995,23,world,7005039
-82,15,1982,23,world,7005767
-40,15,1982,23,world,7005923
-32,17,1984,23,world,7005958
-32,64,2031,23,world,7006148
-24,67,2037,23,world,7007254
-24,67,2036,23,world,7008461
-28,67,2035,23,world,7008694
-34,67,2036,23,world,7008648
-23,67,2036,23,world,7010400
-27,67,2036,23,world,7010969
-23,67,2036,23,world,7010481
-33,67,2036,23,world,7012146
-32,67,2046,23,world,7012187
-23,67,2036,23,world,7012391
-34,68,2044,23,world,7012738
-27,67,2036,23,world,7012634
-31,67,2043,23,world,7012927
-31,68,2047,23,world,7013362
-32,68,2043,23,world,7012230
-34,68,2045,23,world,7012731
-28,68,2036,23,world,7012406
-35,67,2045,23,world,7012703
-32,67,2044,23,world,7012901
-32,68,2046,23,world,7013365
-29,67,2044,23,world,7013101
-30,67,2046,23,world,7013358
-32,67,2038,23,world,7015270
-31,67,2038,23,world,7014651
-32,67,2041,23,world,7014943
-29,67,2037,23,world,7015253
-31,67,2037,23,world,7015757
-32,67,2044,23,world,7015033
-24,68,2035,23,world,7015779
-26,68,2036,23,world,7015989
-25,67,2036,23,world,7016019
-25,67,2037,23,world,7016541
-26,67,2036,23,world,7016078
-29,67,2036,23,world,7016811
-32,48,2015,23,world,7017643
-32,67,2042,23,world,7018001
-22,67,2037,23,world,7017076
-32,62,2029,23,world,7017204
-32,48,2015,23,world,7017899
-32,56,2023,23,world,7017922
-28,67,2037,23,world,7018092
-32,63,2029,23,world,7017191
-32,40,2007,23,world,7017605
-28,67,2036,23,world,7018049
-32,49,2016,23,world,7017900
-32,67,2040,23,world,7017975
-24,67,2037,23,world,7018282
-32,67,2035,23,world,7018504
-42,72,2036,23,world,7018807
-33,67,2037,23,world,7018536
-49,79,2035,23,world,7018836
-52,88,2043,23,world,7018998
-52,88,2047,23,world,7019056
-44,87,2039,23,world,7019102
-40,86,2040,23,world,7019144
-48,82,2040,23,world,7019244
-33,67,2042,23,world,7018599
-32,67,2034,23,world,7018426
-28,68,2037,23,world,7018703
-36,86,2035,23,world,7019383
-38,87,2038,23,world,7019119
-46,83,2041,23,world,7019296
-36,86,2038,23,world,7019548
-41,86,2038,23,world,7019640
-39,86,2037,23,world,7019495
-35,86,2039,23,world,7019618
-71,87,2035,23,world,7019757
-68,87,2025,23,world,7019860
-42,72,2036,23,world,7020023
-40,86,2038,23,world,7019444
-26,67,2037,23,world,7020137
-38,86,2039,23,world,7019629
-76,88,2028,23,world,7019790
-54,80,2036,23,world,7019961
-29,67,2036,23,world,7020121
-48,78,2036,23,world,7020463
-68,72,2031,23,world,7020563
-33,67,2036,23,world,7020411
-65,87,2034,23,world,7020538
-69,71,2031,23,world,7020576
-63,87,2035,23,world,7020529
-60,75,2030,23,world,7020639
-32,67,2036,23,world,7020913
-62,74,2029,23,world,7020628
-48,78,2036,23,world,7020745
-28,67,2036,23,world,7021260
-67,73,2029,23,world,7020587
-55,75,2031,23,world,7020662
-32,67,2038,23,world,7021787
-32,67,2043,23,world,7021815
-27,67,2037,23,world,7022736
-32,67,2035,23,world,7022297
-25,67,2038,23,world,7022582
-31,68,2036,23,world,7032060
-26,67,2037,23,world,7032280
-32,64,2031,23,world,7032740
-32,57,2024,23,world,7032793
-11,57,2021,23,world,7032891
-20,56,2018,23,world,7033035
-31,67,2036,23,world,7032166
-32,59,2026,23,world,7032778
-31,67,2036,23,world,7032392
-24,57,2022,23,world,7032837
-16,56,2019,23,world,7033139
-11,56,2023,23,world,7033366
-23,56,2030,23,world,7033557
-10,56,2025,23,world,7034265
-24,57,2022,23,world,7033644
-19,57,2021,23,world,7033942
-12,56,2024,23,world,7034100
-10,56,2025,23,world,7033384
-15,56,2023,23,world,7034053
-10,57,2021,23,world,7033902
-20,56,2023,23,world,7034029
-15,56,2024,23,world,7034113
-22,56,2029,23,world,7034610
-32,57,2024,23,world,7034964
-32,67,2037,23,world,7035460
-23,67,2033,23,world,7035569
-25,57,2025,23,world,7034926
-29,67,2036,23,world,7035618
-17,56,2028,23,world,7034713
-26,68,2038,23,world,7035596
-9,56,2029,23,world,7034675
-19,56,2028,23,world,7034900
-26,67,2037,23,world,7035054
-24,67,2037,23,world,7035178
-28,68,2036,23,world,7035550
-30,68,2035,23,world,7035726
-22,67,2036,23,world,7035961
-33,67,2044,23,world,7035683
-32,67,2042,23,world,7036350
-34,68,2044,23,world,7035683
-30,67,2037,23,world,7035812
-27,67,2037,23,world,7035780
-29,67,2042,23,world,7036365
-25,67,2034,23,world,7053320
-27,67,2036,23,world,7053301
-23,67,2038,23,world,7061865
-32,67,2038,23,world,7062270
-30,67,2042,23,world,7062288
-32,67,2041,23,world,7086393
-26,68,2036,23,world,7086128
-28,67,2037,23,world,7086250
-30,67,2035,23,world,7086416
-32,67,2039,23,world,7086650
-29,68,2036,23,world,7086634
0,66,2038,23,world,7087199
-8,65,2041,23,world,7087462
-15,68,2036,23,world,7087609
-1,66,2038,23,world,7087199
-7,64,2041,23,world,7087460
-8,65,2040,23,world,7087465
-7,66,2035,23,world,7087633
9,64,2055,23,world,7087773
-2,66,2043,23,world,7087894
-2,65,2037,23,world,7087652
-11,66,2037,23,world,7087937
-27,67,2036,23,world,7088035
-24,67,2036,23,world,7087974
-22,67,2036,23,world,7088332
-29,67,2036,23,world,7088029
-28,67,2036,23,world,7088300
-29,67,2037,23,world,10744151
-32,67,2036,23,world,10744197
-61,87,2035,23,world,10744596
-47,86,2037,23,world,10744858
-36,84,2043,23,world,10744951
-38,84,2053,23,world,10744987
-42,84,2053,23,world,10745037
-50,84,2043,23,world,10745075
-56,87,2040,23,world,10745297
-55,87,2032,23,world,10745337
-61,88,2035,23,world,10745378
-48,78,2036,23,world,10745435
-33,67,2036,23,world,10745552
-14,67,2035,23,world,12452304
-9,66,2035,23,world,12452422
-5,64,2037,23,world,12452503
-2,65,2045,23,world,12452545
-6,64,2044,23,world,12452607
-6,64,2040,23,world,12452706
-6,64,2038,23,world,12452752
-8,64,2032,23,world,12452835
-4,69,2027,23,world,12453272
1,68,2032,23,world,12453292
6,68,2036,23,world,12453312
10,68,2040,23,world,12453328
11,69,2043,23,world,12453349
10,64,2051,23,world,12453381
7,64,2056,23,world,12453398
5,64,2071,23,world,12453786
0,65,2067,23,world,12453807
-3,64,2061,23,world,12453827
-6,64,2049,23,world,12453863
-9,65,2041,23,world,12453887
-29,67,2036,23,world,12454077
-29,67,2037,23,world,12454157
-32,67,2041,23,world,12454341
-26,67,2035,23,world,12454558
-32,56,2023,23,world,12455061
-32,44,2010,23,world,12455131
-33,30,2001,23,world,12455544
-39,30,2013,23,world,12455609
-36,30,2006,23,world,12455631
-37,31,2010,23,world,12455704
-41,31,2010,23,world,12455777
-36,30,2004,23,world,12456142
-39,30,2003,23,world,12456181
-51,31,2008,23,world,12456222
-44,30,2011,23,world,12456265
-40,30,2009,23,world,12457332
-36,30,2004,23,world,12457486
-36,30,2003,23,world,12457872
-35,30,2011,23,world,12457896
-32,32,1999,23,world,12458300
-32,38,2006,23,world,12458334
-32,44,2012,23,world,12458362
-32,51,2018,23,world,12458388
-32,67,2034,23,world,12458462
