x,y,z,player,worldName,worldTime
-2440,62,454,24,world,21620789
-2437,62,462,24,world,21620822
-2432,69,461,24,world,21621336
-2432,82,461,24,world,21621360
-2432,107,461,24,world,21621405
-2432,125,461,24,world,21621438
-2432,139,461,24,world,21621463
-2432,150,461,24,world,21621483
-2434,132,467,24,world,21621615
-2434,72,467,24,world,21621644
-2431,62,465,24,world,21621751
-2432,82,461,24,world,21621971
-2432,98,461,24,world,21622000
-2432,136,461,24,world,21622067
-2432,150,461,24,world,21622093
-2439,151,457,24,world,21622192
-2440,152,456,24,world,21622276
-2445,152,457,24,world,21622321
-2442,152,457,24,world,21622334
-2439,151,457,24,world,21622347
-2444,120,464,24,world,21622391
-2446,92,466,24,world,21622404
-2446,65,469,24,world,21622415
-2438,59,467,24,world,21622524
-2433,62,464,24,world,21622563
-2432,67,461,24,world,21622592
-2432,82,461,24,world,21622616
-2432,108,461,24,world,21622658
-2432,124,461,24,world,21622684
-2432,151,461,24,world,21622731
-2424,128,457,24,world,21622854
-2425,88,461,24,world,21622874
-2428,51,463,24,world,21622890
-2432,63,461,24,world,21623001
-2432,69,461,24,world,21623012
-2432,76,461,24,world,21623024
-2432,98,461,24,world,21623062
-2432,110,461,24,world,21623084
-2432,151,460,24,world,21623165
-2434,151,460,24,world,21623189
-2438,151,459,24,world,21623234
-2448,152,456,24,world,21623290
-2449,155,458,24,world,21623628
-2449,154,455,24,world,21623695
-2449,155,455,24,world,21623792
-2438,151,459,24,world,21624630
-2439,141,464,24,world,21624648
-2440,124,467,24,world,21624660
-2440,96,469,24,world,21624674
-2440,61,470,24,world,21624688
-2438,57,469,24,world,21624751
-2432,69,461,24,world,21624851
-2432,89,461,24,world,21624883
-2432,123,461,24,world,21624938
-2443,152,456,24,world,21625215
-2443,137,458,24,world,21625279
-2447,91,455,24,world,21625304
-2432,120,461,24,world,21625517
-2432,139,461,24,world,21625549
-2442,152,455,24,world,21625624
-2446,152,455,24,world,21625765
-2447,152,454,24,world,21626315
-2439,152,455,24,world,21626477
-2444,153,456,24,world,21626928
-2441,153,457,24,world,21627117
-2441,153,456,24,world,21627210
-2446,152,455,24,world,21627311
-2448,155,455,24,world,21627618
-2448,155,457,24,world,21627676
-2447,155,456,24,world,21629225
-2448,155,455,24,world,21629555
-2444,142,461,24,world,21629624
-2442,109,464,24,world,21629644
-2440,61,467,24,world,21629664
