x,y,z,player,worldName,time
-55,67,15,8,world,773543
-54,64,-1,8,world,773589
-53,64,-10,8,world,773095
-57,66,5,8,world,773150
-54,65,1,8,world,773583
-53,63,-6,8,world,773608
-45,64,-22,8,world,773678
-20,64,-30,8,world,773811
3,63,-37,8,world,774012
32,77,-22,8,world,774413
46,92,9,8,world,774906
14,72,-28,8,world,774350
43,85,-24,8,world,774503
49,93,-7,8,world,774633
43,83,-26,8,world,774487
50,87,-6,8,world,774692
-12,62,-31,8,world,773828
39,92,9,8,world,774967
40,90,12,8,world,775074
34,91,11,8,world,775212
28,92,14,8,world,775231
29,87,25,8,world,777237
25,86,19,8,world,777275
22,83,23,8,world,776788
7,85,7,8,world,777426
31,87,25,8,world,777229
7,84,7,8,world,777428
8,85,-13,8,world,777738
7,84,-10,8,world,777729
30,75,-25,8,world,777906
1,63,-39,8,world,778247
53,71,-41,8,world,778505
53,71,-42,8,world,778504
8,86,-14,8,world,777744
6,63,-32,8,world,778022
7,85,-12,8,world,777736
22,82,-21,8,world,777839
18,69,-30,8,world,777975
14,65,-40,8,world,778289
38,66,-46,8,world,778390
84,67,-25,8,world,779455
73,70,-31,8,world,779391
133,63,-12,8,world,779721
67,71,-34,8,world,779357
117,64,-9,8,world,779649
113,64,-11,8,world,779602
97,66,-17,8,world,779521
147,64,-14,8,world,779811
145,65,-14,8,world,779805
164,66,-5,8,world,779931
153,69,30,8,world,780123
137,67,46,8,world,780249
164,66,-3,8,world,779940
120,64,61,8,world,780402
110,64,72,8,world,780478
102,65,83,8,world,780556
101,66,87,8,world,780579
164,66,0,8,world,779954
155,69,28,8,world,780110
162,64,-8,8,world,779895
160,68,12,8,world,780026
138,68,43,8,world,780235
103,65,81,8,world,780546
131,63,56,8,world,780328
102,66,83,8,world,780555
62,64,108,8,world,780928
91,64,95,8,world,780650
82,63,104,8,world,780774
76,61,101,8,world,780831
87,62,101,8,world,780718
85,63,103,8,world,780759
59,64,110,8,world,780945
92,64,95,8,world,780645
48,64,117,8,world,781009
28,64,129,8,world,781117
21,65,134,8,world,781173
17,64,137,8,world,781502
40,49,152,8,world,781876
25,60,141,8,world,781635
26,53,145,8,world,781659
34,51,152,8,world,781738
39,51,152,8,world,781765
40,50,152,8,world,783182
43,53,158,8,world,783350
40,50,152,8,world,783267
40,49,152,8,world,782304
42,49,154,8,world,782329
40,53,154,8,world,783280
51,58,169,8,world,783494
45,62,170,8,world,783540
43,62,177,8,world,792260
27,63,150,8,world,792608
21,65,131,8,world,792829
42,63,177,8,world,792303
35,60,166,8,world,792518
20,68,125,8,world,792886
22,70,120,8,world,792912
43,62,176,8,world,792237
24,62,141,8,world,792696
25,63,145,8,world,792652
24,69,116,8,world,792928
34,77,84,8,world,794026
34,79,77,8,world,794046
38,75,110,8,world,793078
36,77,97,8,world,793935
33,71,113,8,world,793028
34,83,68,8,world,794089
26,78,55,8,world,794945
32,89,61,8,world,795128
21,80,54,8,world,794924
30,85,53,8,world,795187
42,90,17,8,world,795401
44,85,26,8,world,795330
29,77,60,8,world,794988
35,85,54,8,world,795155
31,84,49,8,world,795206
37,82,45,8,world,795245
45,92,11,8,world,795422
46,92,8,8,world,798848
46,92,5,8,world,798945
46,92,9,8,world,798842
43,90,-13,8,world,799419
22,74,-26,8,world,799582
-4,63,-52,8,world,799784
27,85,-17,8,world,799508
5,63,-38,8,world,799694
-9,64,-63,8,world,800081
-14,65,-68,8,world,800102
-5,65,-66,8,world,800530
25,81,-20,8,world,799529
8,64,-35,8,world,799671
24,77,-23,8,world,799550
13,64,-32,8,world,799646
-15,64,-68,8,world,800319
-10,65,-64,8,world,800086
1,70,-145,8,world,800848
-1,64,-86,8,world,800626
-5,65,-111,8,world,800709
38,64,-147,8,world,801234
62,62,-118,8,world,801391
88,63,-103,8,world,801622
20,67,-174,8,world,801012
47,65,-130,8,world,801294
79,62,-106,8,world,801535
-7,67,-118,8,world,800751
29,66,-180,8,world,801049
33,67,-166,8,world,801137
-1,65,-86,8,world,800629
-2,69,-139,8,world,800822
53,61,-125,8,world,801318
79,63,-108,8,world,801526
100,60,-113,8,world,801745
22,68,-175,8,world,801018
36,63,-149,8,world,801210
52,63,-125,8,world,801316
100,59,-114,8,world,801726
97,63,-111,8,world,802665
99,62,-113,8,world,802389
98,61,-112,8,world,802312
98,61,-113,8,world,802414
97,57,-113,8,world,803383
98,63,-111,8,world,803914
96,63,-111,8,world,803717
97,56,-113,8,world,803401
98,64,-111,8,world,803911
97,57,-113,8,world,803438
98,56,-113,8,world,804826
97,56,-113,8,world,804985
97,63,-113,8,world,805752
97,61,-113,8,world,806149
98,62,-114,8,world,805914
97,62,-113,8,world,806049
97,56,-113,8,world,807371
95,53,-113,8,world,807564
97,59,-113,8,world,807361
94,51,-113,8,world,807727
97,52,-113,8,world,808047
99,53,-113,8,world,808105
97,52,-113,8,world,809580
96,53,-113,8,world,809491
97,53,-113,8,world,809218
95,51,-114,8,world,810454
99,56,-113,8,world,811018
96,53,-113,8,world,810593
100,61,-113,8,world,811167
95,50,-113,8,world,810319
97,53,-113,8,world,811412
97,53,-113,8,world,811721
98,53,-113,8,world,812785
98,54,-113,8,world,813058
97,57,-113,8,world,813444
97,54,-113,8,world,812795
97,57,-113,8,world,813265
97,55,-113,8,world,812792
97,54,-113,8,world,813122
97,58,-113,8,world,813443
99,54,-113,8,world,813074
97,55,-113,8,world,813649
94,50,-114,8,world,814247
95,51,-114,8,world,814464
97,53,-114,8,world,814618
95,50,-114,8,world,814595
95,51,-113,8,world,814043
97,52,-113,8,world,815799
98,53,-113,8,world,815254
96,52,-114,8,world,816142
95,51,-114,8,world,816326
95,51,-114,8,world,817247
93,49,-113,8,world,816539
97,55,-113,8,world,817209
96,51,-114,8,world,816319
97,56,-113,8,world,817202
94,49,-115,8,world,816484
96,51,-114,8,world,817673
95,52,-114,8,world,817890
95,50,-113,8,world,817604
97,53,-113,8,world,817472
97,52,-114,8,world,817871
95,51,-113,8,world,817722
97,55,-113,8,world,818668
63,59,-86,8,world,818933
28,65,-80,8,world,819180
95,65,-110,8,world,818741
55,59,-81,8,world,818979
37,64,-75,8,world,819309
36,65,-68,8,world,819519
97,53,-113,8,world,818656
65,59,-87,8,world,818921
33,64,-73,8,world,819248
97,62,-112,8,world,818717
67,59,-88,8,world,818909
45,64,-76,8,world,819372
23,64,-68,8,world,819681
25,65,-64,8,world,819958
74,60,-85,8,world,820368
18,64,-69,8,world,819768
38,65,-68,8,world,820105
67,59,-81,8,world,820327
97,60,-113,8,world,820594
26,65,-64,8,world,819962
56,60,-76,8,world,820265
98,66,-107,8,world,820549
95,50,-113,8,world,820842
13,64,-65,8,world,819820
90,63,-94,8,world,820467
94,50,-114,8,world,820909
94,49,-117,8,world,821563
92,50,-118,8,world,821928
93,49,-117,8,world,821858
93,50,-118,8,world,821647
93,49,-117,8,world,822357
94,50,-114,8,world,822376
88,44,-114,8,world,822940
85,43,-116,8,world,824073
87,44,-117,8,world,825115
82,57,-116,8,world,824682
95,51,-114,8,world,824961
88,44,-114,8,world,825387
85,56,-116,8,world,824779
97,55,-113,8,world,824930
84,61,-118,8,world,824660
89,45,-114,8,world,825057
81,38,-114,8,world,826024
80,38,-114,8,world,826350
77,38,-114,8,world,827829
81,38,-114,8,world,827882
77,38,-114,8,world,827571
80,38,-114,8,world,829041
81,37,-116,8,world,828893
81,38,-116,8,world,828549
75,37,-115,8,world,828710
80,38,-114,8,world,828931
77,38,-115,8,world,829429
79,38,-114,8,world,829760
78,38,-116,8,world,829992
75,38,-115,8,world,829849
74,37,-117,8,world,830120
79,38,-115,8,world,830024
78,38,-116,8,world,830031
85,41,-114,8,world,831874
82,38,-114,8,world,831835
96,52,-113,8,world,832519
85,41,-114,8,world,832709
97,53,-114,8,world,831986
83,40,-114,8,world,832729
79,38,-114,8,world,832930
77,37,-117,8,world,833514
93,49,-114,8,world,833175
82,37,-118,8,world,834121
89,46,-114,8,world,832968
79,38,-114,8,world,833327
97,56,-113,8,world,833059
95,52,-113,8,world,833162
78,38,-114,8,world,833343
83,37,-118,8,world,834161
83,37,-116,8,world,834195
77,38,-120,8,world,835257
76,38,-119,8,world,835145
76,38,-115,8,world,834674
79,38,-116,8,world,834570
96,51,-114,8,world,835761
93,49,-114,8,world,835750
80,38,-114,8,world,836026
75,38,-116,8,world,836428
79,38,-116,8,world,836892
80,38,-118,8,world,837389
77,38,-119,8,world,837523
79,38,-116,8,world,836766
76,38,-120,8,world,837795
75,38,-120,8,world,838489
79,38,-121,8,world,840007
77,38,-122,8,world,839808
83,40,-114,8,world,840301
78,38,-117,8,world,840676
93,49,-114,8,world,840336
77,38,-120,8,world,841043
80,38,-114,8,world,840290
81,37,-119,8,world,841010
80,38,-120,8,world,840975
74,37,-119,8,world,841184
79,38,-121,8,world,841693
79,38,-120,8,world,842189
79,38,-119,8,world,841745
76,38,-122,8,world,842270
75,38,-116,8,world,842568
72,37,-124,8,world,843699
80,38,-118,8,world,842626
73,38,-120,8,world,843827
74,38,-119,8,world,844535
77,37,-121,8,world,844195
75,38,-120,8,world,844587
74,38,-122,8,world,844794
76,37,-122,8,world,844697
80,38,-118,8,world,845118
81,37,-123,8,world,845308
94,50,-114,8,world,845458
77,37,-119,8,world,845060
76,37,-123,8,world,845246
79,38,-116,8,world,845399
76,38,-117,8,world,845152
78,37,-119,8,world,845109
81,38,-114,8,world,845412
97,54,-113,8,world,845493
