x,y,z,player,worldName,time
-197,60,14,11,world,2341771
-194,61,25,11,world,2341953
-190,62,16,11,world,2341839
-196,63,33,11,world,2342056
-192,62,14,11,world,2341707
-201,64,39,11,world,2342103
-195,61,26,11,world,2341974
-197,63,34,11,world,2342063
-227,71,37,11,world,2342298
-209,63,64,11,world,2342597
-228,72,44,11,world,2342354
-227,66,65,11,world,2342509
-223,64,65,11,world,2342529
-195,63,68,11,world,2342667
-179,62,79,11,world,2342868
-156,64,80,11,world,2343038
-156,62,121,11,world,2343183
-149,62,160,11,world,2343286
-140,62,176,11,world,2343332
-191,60,72,11,world,2342724
-166,63,75,11,world,2342983
-157,62,132,11,world,2343210
-142,62,170,11,world,2343317
-153,62,93,11,world,2343111
-157,62,136,11,world,2343221
-120,62,291,11,world,2343659
-125,62,203,11,world,2343411
-118,62,241,11,world,2343508
-130,62,284,11,world,2343628
-128,62,259,11,world,2343561
-129,62,199,11,world,2343396
-131,62,278,11,world,2343612
-97,62,305,11,world,2343727
-112,62,296,11,world,2343683
-122,62,310,11,world,2344021
-142,62,304,11,world,2344167
-89,62,322,11,world,2343895
-118,62,313,11,world,2344000
-132,62,280,11,world,2344235
-123,62,242,11,world,2344336
-139,62,293,11,world,2344198
-140,62,222,11,world,2344404
-148,62,218,11,world,2344426
-239,62,215,11,world,2344665
-258,62,231,11,world,2344729
-266,63,243,11,world,2344796
-243,62,216,11,world,2344676
-257,62,230,11,world,2344726
-266,63,244,11,world,2344801
-116,62,315,11,world,2343992
-77,62,325,11,world,2343864
-108,62,318,11,world,2343944
-140,62,295,11,world,2344192
-123,62,257,11,world,2344297
-179,62,207,11,world,2344509
-127,62,235,11,world,2344357
-149,62,218,11,world,2344428
-168,62,209,11,world,2344481
-273,72,251,11,world,2345065
-275,72,249,11,world,2345102
-269,66,247,11,world,2345808
-258,62,231,11,world,2345912
-263,62,238,11,world,2345890
-202,62,151,11,world,2346157
-203,62,153,11,world,2346151
-228,62,194,11,world,2346032
-209,62,163,11,world,2346122
-229,62,194,11,world,2346030
-163,63,40,11,world,2346667
-164,63,26,11,world,2346763
-176,62,60,11,world,2346558
-165,63,50,11,world,2346628
-164,63,25,11,world,2346756
-176,63,15,11,world,2347111
-184,63,6,11,world,2347172
-190,63,3,11,world,2347332
-171,62,73,11,world,2346483
-179,62,64,11,world,2346539
-172,63,60,11,world,2346584
-181,63,17,11,world,2347722
-180,62,19,11,world,2347769
-180,63,8,11,world,2348003
-186,63,2,11,world,2348082
-198,61,12,11,world,2348377
-211,63,16,11,world,2348464
-190,63,11,11,world,2348308
-199,61,12,11,world,2348383
-186,63,10,11,world,2348176
-213,63,16,11,world,2348470
-214,63,14,11,world,2348494
-218,63,13,11,world,2348741
-219,64,14,11,world,2348816
-217,63,13,11,world,2348976
-218,64,15,11,world,2348957
-210,63,16,11,world,2349020
-170,63,-18,11,world,2970371
-179,64,-8,11,world,2970322
-188,66,-2,11,world,2970241
-181,63,9,11,world,2969375
-180,64,4,11,world,2970094
-181,63,-3,11,world,2970300
-155,62,-34,11,world,2970470
-156,64,-77,11,world,2970642
-154,66,-82,11,world,2970934
-155,64,-48,11,world,2970550
-150,64,-88,11,world,2970681
-154,71,-76,11,world,2970988
-125,83,-91,11,world,2971342
-126,79,-95,11,world,2971379
-154,65,-83,11,world,2970920
-156,61,-32,11,world,2970458
-154,70,-78,11,world,2970973
-126,83,-91,11,world,2971344
-141,62,-93,11,world,2971602
-126,73,-96,11,world,2971403
-156,64,-69,11,world,2972755
-156,63,-52,11,world,2972807
-149,63,-90,11,world,2971670
-156,64,-61,11,world,2972778
-154,61,-31,11,world,2972893
-171,69,-8,11,world,2973009
-187,65,-6,11,world,2973094
-200,62,15,11,world,2973235
-161,65,-18,11,world,2972965
-157,64,-24,11,world,2972943
-190,63,1,11,world,2973131
-214,63,17,11,world,3022496
-219,63,14,11,world,3022634
-216,64,18,11,world,3022508
-215,63,14,11,world,3022678
-188,63,2,11,world,3023094
-221,64,13,11,world,3022557
-210,63,21,11,world,3022737
-213,63,17,11,world,3022391
-219,63,14,11,world,3022620
-207,62,25,11,world,3022818
-185,63,7,11,world,3023062
-191,62,17,11,world,3022996
-183,63,0,11,world,3023138
-181,63,12,11,world,3023318
-207,62,16,11,world,3023972
-180,63,4,11,world,3023448
-191,62,4,11,world,3023840
-226,64,21,11,world,3024110
-225,64,16,11,world,3024395
-179,63,2,11,world,3023508
-200,61,9,11,world,3023920
-224,66,21,11,world,3026751
-226,63,21,11,world,3026896
-223,68,29,11,world,3027165
-236,64,1,11,world,3027436
-223,64,18,11,world,3026937
-241,69,28,11,world,3027254
-225,63,6,11,world,3027512
-201,59,13,11,world,3027809
-180,64,4,11,world,3027979
-223,69,29,11,world,3027166
-239,64,4,11,world,3027418
-225,64,19,11,world,3027721
-223,65,21,11,world,3027117
-244,67,16,11,world,3027332
-213,64,17,11,world,3027759
-187,64,6,11,world,3027949
-171,64,1,11,world,3028127
-173,63,3,11,world,3028017
-177,64,2,11,world,3029283
-188,63,13,11,world,3029774
-210,67,-17,11,world,3030178
-180,63,7,11,world,3029305
-190,65,-8,11,world,3030004
-231,63,-7,11,world,3030282
-179,63,5,11,world,3029555
-193,60,-10,11,world,3030021
-230,63,-7,11,world,3030279
-178,62,15,11,world,3029373
-187,63,5,11,world,3029954
-233,64,-7,11,world,3030288
-263,66,-17,11,world,3030417
-323,69,-7,11,world,3030809
-347,76,15,11,world,3031409
-264,66,-17,11,world,3030441
-289,64,-13,11,world,3030606
-330,70,5,11,world,3031215
-366,81,29,11,world,3031568
-296,64,-14,11,world,3030639
-323,70,-4,11,world,3030838
-350,76,17,11,world,3031425
-293,64,-14,11,world,3030625
-347,72,11,11,world,3031352
-378,79,36,11,world,3031617
-392,80,57,11,world,3031811
-401,77,87,11,world,3032029
-404,74,123,11,world,3032564
-395,78,76,11,world,3031975
-403,77,120,11,world,3032265
-409,70,141,11,world,3032708
-402,69,163,11,world,3032809
-391,80,69,11,world,3031916
-394,76,101,11,world,3032179
-413,68,149,11,world,3032745
-391,82,51,11,world,3031772
-396,77,99,11,world,3032144
-412,70,143,11,world,3032721
-395,72,180,11,world,3032894
-394,71,177,11,world,3032877
-398,69,191,11,world,3032937
-399,66,190,11,world,3032963
-421,48,191,11,world,3034833
-424,45,191,11,world,3035007
-432,36,191,11,world,3035677
-452,26,191,11,world,3037575
-450,26,191,11,world,3037471
-428,40,191,11,world,3038190
-421,48,191,11,world,3038265
-397,70,200,11,world,3038518
-395,74,225,11,world,3038635
-393,72,218,11,world,3038596
-447,26,191,11,world,3038024
-405,62,191,11,world,3038420
-402,71,233,11,world,3038680
-448,26,191,11,world,3038019
-403,64,191,11,world,3038440
-401,71,233,11,world,3038679
-406,64,253,11,world,3038815
-404,63,242,11,world,3039448
-406,58,258,11,world,3039318
-407,64,253,11,world,3039730
-406,61,255,11,world,3039348
-406,61,256,11,world,3038859
-408,62,239,11,world,3039624
-402,64,255,11,world,3040171
-407,71,231,11,world,3040456
-425,70,229,11,world,3040764
-403,64,254,11,world,3040200
-417,64,228,11,world,3040659
-406,61,255,11,world,3040976
-406,56,261,11,world,3040074
-402,69,235,11,world,3040401
-427,70,229,11,world,3040749
-406,57,259,11,world,3040089
-405,71,232,11,world,3040418
-416,64,244,11,world,3040905
-404,48,267,11,world,3041217
-390,25,288,11,world,3041563
-396,23,287,11,world,3042172
-406,33,283,11,world,3041331
-385,29,294,11,world,3041966
-396,24,287,11,world,3042178
-406,47,270,11,world,3041253
-386,27,293,11,world,3041616
-406,28,307,11,world,3042404
-391,25,287,11,world,3041494
-396,24,287,11,world,3042279
-399,25,308,11,world,3043029
-399,25,312,11,world,3042868
-405,24,280,11,world,3043272
-400,25,314,11,world,3042951
-401,16,281,11,world,3043376
-399,25,315,11,world,3042959
-398,28,281,11,world,3043244
-397,11,271,11,world,3044152
-400,11,275,11,world,3044672
-392,13,266,11,world,3044191
-396,11,270,11,world,3044158
-399,12,277,11,world,3044705
-390,15,260,11,world,3044421
-406,17,282,11,world,3044852
-391,25,289,11,world,3045228
-406,49,267,11,world,3045588
-382,23,286,11,world,3045140
-406,50,267,11,world,3045590
-392,25,290,11,world,3045232
-406,47,270,11,world,3045563
-386,25,289,11,world,3045206
-406,51,266,11,world,3045603
-406,64,253,11,world,3049864
-406,59,258,11,world,3049791
-404,64,254,11,world,3049921
-406,27,290,11,world,3051401
-393,20,316,11,world,3051889
-408,22,295,11,world,3051453
-406,52,265,11,world,3051285
-407,23,299,11,world,3051486
-406,39,278,11,world,3051339
-405,19,307,11,world,3051653
-391,18,320,11,world,3052807
-391,20,316,11,world,3052671
-384,19,337,11,world,3053198
-390,18,320,11,world,3052800
-391,20,316,11,world,3052569
-384,16,327,11,world,3053102
-379,21,342,11,world,3053649
-385,21,340,11,world,3053531
-383,23,337,11,world,3053421
-384,22,338,11,world,3053343
-375,21,341,11,world,3054296
-379,22,332,11,world,3054954
-375,21,333,11,world,3054851
-379,22,334,11,world,3055385
-379,22,332,11,world,3055207
-375,21,336,11,world,3054866
-380,21,327,11,world,3055930
-379,21,320,11,world,3056426
-379,21,318,11,world,3056489
-379,21,314,11,world,3056874
-379,21,305,11,world,3056940
-379,21,309,11,world,3056896
-379,21,311,11,world,3057063
-399,21,309,11,world,3058570
-380,21,315,11,world,3058017
-400,18,304,11,world,3059094
-401,20,316,11,world,3058858
-380,21,308,11,world,3058083
-399,17,304,11,world,3059100
-400,16,296,11,world,3059475
-407,17,296,11,world,3059686
-400,16,296,11,world,3059435
-417,16,288,11,world,3060912
-419,17,305,11,world,3061420
-417,16,297,11,world,3061100
-417,17,295,11,world,3061075
-417,16,307,11,world,3061990
-424,16,306,11,world,3061741
-435,16,296,11,world,3062639
-418,16,299,11,world,3062058
-438,17,297,11,world,3062724
-417,16,301,11,world,3062011
-425,16,295,11,world,3063012
-424,16,296,11,world,3063291
-411,15,323,11,world,3063652
-424,16,297,11,world,3063292
-409,12,312,11,world,3063695
-415,16,296,11,world,3063371
-405,11,299,11,world,3063944
-403,11,293,11,world,3064586
-404,11,281,11,world,3065140
-394,12,269,11,world,3065336
-392,21,260,11,world,3065849
-393,16,258,11,world,3065478
-376,21,267,11,world,3065965
-391,21,254,11,world,3065747
-377,21,268,11,world,3066206
-392,21,262,11,world,3065860
-377,21,267,11,world,3066415
-370,14,291,11,world,3067382
-370,14,289,11,world,3066777
-366,16,268,11,world,3066629
-369,14,287,11,world,3067429
-370,14,288,11,world,3066776
-366,14,285,11,world,3067674
-374,14,295,11,world,3068544
-379,17,296,11,world,3068168
-375,14,295,11,world,3068769
-373,21,292,11,world,3068338
-368,14,287,11,world,3067816
-380,16,292,11,world,3068380
-374,15,285,11,world,3069795
-374,14,295,11,world,3069400
-375,14,294,11,world,3069392
-384,21,285,11,world,3070007
-371,14,288,11,world,3069766
-382,23,285,11,world,3070017
-406,51,266,11,world,3070477
-406,29,287,11,world,3070157
-406,52,264,11,world,3070492
-406,39,277,11,world,3070257
-406,48,269,11,world,3070447
-406,63,254,11,world,3073623
-380,67,243,11,world,3073864
-341,74,232,11,world,3074101
-297,79,227,11,world,3074274
-384,66,245,11,world,3073845
-351,71,229,11,world,3074052
-300,78,228,11,world,3074266
-283,72,210,11,world,3074487
-280,71,166,11,world,3074659
-275,75,128,11,world,3074795
-280,73,197,11,world,3074550
-280,71,157,11,world,3074694
-398,64,261,11,world,3073725
-356,67,229,11,world,3074010
-290,79,224,11,world,3074362
-281,71,184,11,world,3074599
-403,64,254,11,world,3073662
-374,64,240,11,world,3073898
-321,78,234,11,world,3074183
-287,71,217,11,world,3074449
-280,70,161,11,world,3074673
-261,76,109,11,world,3074864
-225,64,72,11,world,3075040
-217,67,28,11,world,3075186
-268,76,116,11,world,3074817
-235,71,85,11,world,3074984
-217,69,32,11,world,3075176
-186,63,9,11,world,3075382
-179,64,5,11,world,3075786
-172,64,0,11,world,3075652
-188,64,6,11,world,3075931
-232,71,83,11,world,3074995
-218,67,45,11,world,3075137
-189,63,10,11,world,3075346
-246,71,95,11,world,3074926
-219,66,49,11,world,3075125
-190,63,10,11,world,3075345
-185,64,7,11,world,3075803
-175,63,3,11,world,3075772
-170,65,-1,11,world,3077023
-174,63,1,11,world,3077131
-173,63,2,11,world,3077075
-172,64,1,11,world,3077154
-171,64,0,11,world,3078131
-174,64,3,11,world,3078147
-184,63,15,11,world,3078199
-184,62,17,11,world,3078959
-186,63,15,11,world,3078535
-183,62,13,11,world,3079141
-185,63,13,11,world,3078570
-179,63,8,11,world,3079226
-186,63,13,11,world,3078831
-177,62,14,11,world,3079343
-175,63,8,11,world,3079790
-175,62,13,11,world,3079617
-173,63,2,11,world,3079677
-175,62,14,11,world,3079617
-180,63,12,11,world,3079968
-184,62,16,11,world,3081484
-180,62,16,11,world,3081465
-186,63,14,11,world,3081390
-184,63,7,11,world,3083906
-233,72,43,11,world,3084187
-173,64,1,11,world,3083821
-207,62,17,11,world,3084040
-242,71,46,11,world,3084213
-194,62,8,11,world,3083948
-226,71,42,11,world,3084165
-248,63,46,11,world,3084349
-197,60,9,11,world,3083974
-228,72,42,11,world,3084171
-245,59,38,11,world,3084455
-271,64,50,11,world,3085222
-295,65,66,11,world,3085380
-244,59,38,11,world,3084526
-249,65,50,11,world,3085097
-284,68,54,11,world,3085286
-303,64,75,11,world,3085432
-244,59,38,11,world,3084446
-248,64,49,11,world,3085018
-296,64,66,11,world,3085383
-244,60,38,11,world,3084417
-258,64,53,11,world,3085149
-291,67,59,11,world,3085345
-324,63,99,11,world,3085617
-341,67,120,11,world,3085853
-368,64,161,11,world,3086031
-376,72,199,11,world,3086213
-329,70,117,11,world,3085785
-355,65,138,11,world,3085935
-378,69,175,11,world,3086101
-380,72,230,11,world,3086333
-409,76,196,11,world,3086702
-375,73,219,11,world,3086297
-406,71,224,11,world,3086453
-406,79,194,11,world,3086738
-334,72,119,11,world,3085820
-370,67,172,11,world,3086063
-372,71,212,11,world,3086261
-326,68,111,11,world,3085752
-362,65,145,11,world,3085971
-383,71,192,11,world,3086171
-388,73,233,11,world,3086358
-412,75,196,11,world,3086632
-405,72,225,11,world,3086446
-404,80,188,11,world,3086774
-416,74,164,11,world,3087117
-445,79,151,11,world,3087400
-464,88,113,11,world,3087799
-413,79,170,11,world,3086996
-433,81,155,11,world,3087299
-458,81,133,11,world,3087573
-406,73,176,11,world,3086850
-420,70,160,11,world,3087167
-449,80,150,11,world,3087415
-468,90,110,11,world,3087864
-407,75,172,11,world,3086879
-422,75,161,11,world,3087230
-454,77,140,11,world,3087484
-466,89,111,11,world,3087811
-474,90,90,11,world,3088122
-469,98,76,11,world,3088468
-448,79,68,11,world,3088636
-462,91,92,11,world,3088040
-470,98,76,11,world,3088346
-447,78,69,11,world,3088623
-429,76,69,11,world,3089065
-472,93,84,11,world,3088165
-477,100,77,11,world,3088441
-446,79,68,11,world,3088672
-425,80,67,11,world,3089130
-481,99,75,11,world,3088394
-440,80,67,11,world,3088695
-427,78,70,11,world,3089102
-424,80,67,11,world,3089159
-411,74,49,11,world,3089490
-383,79,29,11,world,3090242
-417,76,63,11,world,3089405
-384,78,37,11,world,3090080
-413,73,54,11,world,3089460
-391,80,39,11,world,3089841
-382,77,21,11,world,3090415
-409,77,42,11,world,3089578
-385,77,37,11,world,3090032
-363,68,14,11,world,3090691
-354,70,-10,11,world,3091211
-365,69,16,11,world,3090664
-355,68,4,11,world,3090959
-356,69,-8,11,world,3091449
-358,69,3,11,world,3090832
-354,69,-7,11,world,3091169
-371,74,17,11,world,3090567
-356,69,4,11,world,3091056
-351,71,-12,11,world,3091577
-333,70,-28,11,world,3091995
-319,75,-50,11,world,3092681
-334,72,-24,11,world,3091965
-316,75,-50,11,world,3092567
-336,73,-22,11,world,3091952
-316,75,-50,11,world,3092674
-337,72,-19,11,world,3091858
-315,77,-49,11,world,3092618
-294,74,-64,11,world,3093156
-290,71,-90,11,world,3093436
-287,71,-84,11,world,3093854
-300,74,-60,11,world,3093043
-293,72,-88,11,world,3093567
-321,75,-51,11,world,3092817
-294,74,-65,11,world,3093158
-297,72,-92,11,world,3093349
-294,71,-85,11,world,3093815
-290,73,-75,11,world,3093253
-291,74,-90,11,world,3093426
-290,71,-85,11,world,3093834
-292,74,-72,11,world,3094073
-276,62,-116,11,world,3094550
-276,61,-127,11,world,3095032
-289,71,-81,11,world,3094202
-282,70,-108,11,world,3094486
-277,62,-127,11,world,3095037
-289,71,-85,11,world,3094224
-273,55,-119,11,world,3094573
-274,61,-123,11,world,3094793
-290,71,-80,11,world,3094190
-277,63,-123,11,world,3094822
-279,64,-134,11,world,3095107
-257,64,-155,11,world,3095380
-283,64,-129,11,world,3095984
-279,74,-101,11,world,3096233
-259,65,-157,11,world,3095320
-269,65,-141,11,world,3095570
-294,72,-104,11,world,3096137
-257,64,-162,11,world,3095354
-277,65,-134,11,world,3095962
-282,72,-97,11,world,3096193
-254,64,-150,11,world,3095404
-273,65,-139,11,world,3095943
-284,71,-96,11,world,3096185
-275,66,-109,11,world,3096626
-235,62,-126,11,world,3097019
-168,62,-125,11,world,3097212
-275,64,-111,11,world,3096531
-256,62,-122,11,world,3096966
-198,62,-139,11,world,3097127
-137,62,-99,11,world,3097316
-121,62,-29,11,world,3097506
-122,62,-29,11,world,3097507
-274,64,-110,11,world,3096823
-232,62,-127,11,world,3097029
-175,62,-131,11,world,3097188
-275,68,-107,11,world,3096586
-213,62,-134,11,world,3097083
-140,62,-102,11,world,3097304
-152,62,-112,11,world,3097266
-121,62,-41,11,world,3097468
-129,63,-34,11,world,3097676
-134,65,-26,11,world,3098273
-125,63,-28,11,world,3097828
-125,63,-27,11,world,3098119
-145,62,-17,11,world,3098338
-150,63,5,11,world,3098632
-125,64,-29,11,world,3097910
-139,63,-23,11,world,3098291
-142,63,2,11,world,3098557
-129,64,-34,11,world,3097673
-149,64,-11,11,world,3098361
-154,64,4,11,world,3098644
-171,64,-2,11,world,3099054
-176,64,3,11,world,3967158
-167,68,-10,11,world,3967029
-158,65,-6,11,world,3967303
-169,69,-5,11,world,3967442
-203,74,-42,11,world,3967720
-167,66,-19,11,world,3967509
-187,70,-39,11,world,3967640
-193,72,-46,11,world,3967683
-171,64,0,11,world,3966714
-160,64,-5,11,world,3966976
-170,69,-5,11,world,3967384
-165,67,-17,11,world,3967501
-175,63,4,11,world,3967115
-172,61,-25,11,world,3967537
-179,66,-32,11,world,3967588
-188,70,-41,11,world,3967646
-242,71,-56,11,world,3967920
-226,75,-50,11,world,3967808
-245,71,-56,11,world,3967932
-205,75,-42,11,world,3967722
-219,74,-49,11,world,3967783
-206,74,-43,11,world,3967722
-259,70,-60,11,world,3968100
-243,76,-65,11,world,3968209
-255,74,-66,11,world,3968146
-224,76,-59,11,world,3968321
-206,76,-62,11,world,3968392
-215,74,-59,11,world,3968353
-260,73,-69,11,world,3968735
-281,73,-77,11,world,3968844
-212,76,-61,11,world,3968479
-225,75,-58,11,world,3968529
-288,74,-77,11,world,3968918
-226,75,-58,11,world,3968530
-245,75,-67,11,world,3968664
-271,73,-76,11,world,3968789
-283,73,-76,11,world,3968853
-216,75,-60,11,world,3968491
-243,76,-66,11,world,3968611
-269,73,-75,11,world,3968777
-288,73,-77,11,world,3968917
-288,71,-80,11,world,3968975
-269,73,-67,11,world,3969062
-223,75,-53,11,world,3969245
-286,74,-78,11,world,3968922
-284,73,-74,11,world,3969007
-236,72,-54,11,world,3969200
-198,75,-33,11,world,3969434
-186,65,-26,11,world,3969513
-178,64,4,11,world,3969740
-177,63,8,11,world,3970118
-202,75,-36,11,world,3969361
-191,70,-28,11,world,3969481
-213,74,-48,11,world,3969294
-182,63,8,11,world,3969775
-178,64,-9,11,world,3969657
-166,67,-5,11,world,3970479
-174,63,1,11,world,3970193
-164,64,-3,11,world,3970387
-166,67,-6,11,world,3970967
-168,65,-2,11,world,3970226
-173,63,1,11,world,3970899
-172,64,1,11,world,3970909
-147,63,-16,11,world,3971066
-152,63,-45,11,world,3971857
-170,64,-59,11,world,3972116
-148,64,-43,11,world,3972218
-129,64,-31,11,world,3972286
-137,64,-36,11,world,3971806
-159,64,-53,11,world,3971891
-172,64,-60,11,world,3972108
-151,64,-46,11,world,3972205
-154,63,-50,11,world,3972184
-131,65,-31,11,world,3972280
-130,64,-34,11,world,3972397
-140,64,-37,11,world,3972246
-123,62,-33,11,world,3972326
-130,64,-34,11,world,3972754
-128,63,-34,11,world,3972728
-130,64,-34,11,world,3972790
-125,61,-36,11,world,3972645
-127,62,-44,11,world,3973557
-126,62,-42,11,world,3973221
-127,62,-43,11,world,3973365
-127,61,-45,11,world,3973689
-129,61,-50,11,world,3974189
-130,63,-57,11,world,3974916
-128,61,-47,11,world,3973842
-129,62,-50,11,world,3974297
-129,62,-50,11,world,3974205
-130,64,-56,11,world,3974922
-131,63,-65,11,world,3975130
-127,62,-57,11,world,3975013
-130,62,-63,11,world,3975180
-134,63,-71,11,world,3975307
-158,63,-67,11,world,3975698
-161,63,-57,11,world,3975862
-159,63,-61,11,world,3975829
-178,63,-52,11,world,3976025
-174,64,-53,11,world,3976003
-128,62,-55,11,world,3974922
-127,62,-62,11,world,3975210
-131,62,-65,11,world,3975126
-146,62,-77,11,world,3975403
-157,64,-69,11,world,3975686
-152,62,-78,11,world,3975513
-162,63,-54,11,world,3975887
-176,61,-52,11,world,3976009
-175,64,-48,11,world,3976054
-172,65,-36,11,world,3976107
-195,64,-15,11,world,3976209
-201,66,-12,11,world,3976238
-205,62,15,11,world,3976425
-225,69,46,11,world,3976604
-199,65,-11,11,world,3976230
-195,60,-1,11,world,3976330
-224,71,45,11,world,3976571
-230,74,50,11,world,3976712
-224,64,74,11,world,3976902
-213,65,62,11,world,3977241
-218,64,64,11,world,3976862
-202,65,52,11,world,3977289
-187,68,46,11,world,3977322
-180,64,40,11,world,3984172
-184,65,39,11,world,3984153
-161,64,31,11,world,3984305
-161,63,32,11,world,3984301
-169,64,-1,11,world,3984554
-172,63,8,11,world,3984726
-155,64,2,11,world,3984488
-171,63,2,11,world,3984628
-187,67,45,11,world,3977322
-188,62,34,11,world,3977434
-156,65,2,11,world,3984492
-156,63,24,11,world,3984333
-170,63,2,11,world,3984674
-172,63,3,11,world,3984692
-173,63,1,11,world,3984931
-178,63,6,11,world,3985455
-183,62,14,11,world,3985660
-177,63,1,11,world,3985979
-171,64,0,11,world,3984952
-173,63,3,11,world,3985401
-170,64,0,11,world,3985327
-184,63,7,11,world,3985491
-184,62,13,11,world,3985645
-178,63,9,11,world,3985862
-177,63,2,11,world,3985976
-180,63,5,11,world,3985901
-168,64,-1,11,world,3986022
-160,66,-21,11,world,3986330
-160,66,-10,11,world,3986149
-160,66,-13,11,world,3986267
-146,61,-27,11,world,3986435
-166,68,-7,11,world,3986548
-159,67,-11,11,world,3986192
-151,63,-21,11,world,3986482
-161,67,-10,11,world,3986530
-151,63,-22,11,world,3986480
-169,69,-3,11,world,3986574
-180,63,-4,11,world,3986745
-186,64,3,11,world,3987089
-187,63,3,11,world,3987083
-183,62,13,11,world,3987360
-185,63,9,11,world,3987343
-192,61,19,11,world,3988180
-184,63,10,11,world,3987349
-189,63,3,11,world,3987928
-191,64,18,11,world,3988172
-175,63,13,11,world,3987452
-177,63,7,11,world,3987507
-176,63,8,11,world,3988899
-188,63,12,11,world,3988490
-187,63,14,11,world,3988473
-175,62,16,11,world,3989197
-176,63,7,11,world,3989301
-186,64,-2,11,world,3989368
-174,64,2,11,world,3989487
