x,y,z,player,worldName,time
744,49,-438,5,world,3988344
738,44,-461,5,world,3987481
748,42,-455,5,world,3987616
757,43,-452,5,world,3987961
744,50,-438,5,world,3988397
742,47,-439,5,world,3989252
751,45,-445,5,world,3989321
745,51,-437,5,world,3988473
751,55,-427,5,world,3988623
748,46,-440,5,world,3991020
738,48,-442,5,world,3991503
742,59,-447,5,world,3991664
741,55,-447,5,world,3991626
743,62,-446,5,world,3991708
743,68,-445,5,world,3991809
741,57,-447,5,world,3991654
745,67,-414,5,world,3991941
745,64,-422,5,world,3991902
747,70,-385,5,world,3992046
745,68,-410,5,world,3991953
746,71,-391,5,world,3992029
748,67,-362,5,world,3992189
748,64,-343,5,world,3992243
748,64,-324,5,world,3992315
752,65,-258,5,world,3992510
729,68,-172,5,world,3992811
723,70,-152,5,world,3992869
748,64,-318,5,world,3992335
748,69,-377,5,world,3992126
752,64,-248,5,world,3992538
752,65,-223,5,world,3992632
746,69,-211,5,world,3992688
749,64,-310,5,world,3992361
752,64,-261,5,world,3992502
753,65,-225,5,world,3992624
738,67,-193,5,world,3992745
748,68,-361,5,world,3992192
748,65,-327,5,world,3992309
751,64,-275,5,world,3992462
752,64,-260,5,world,3992504
747,69,-212,5,world,3992685
685,69,-103,5,world,3993061
671,68,-77,5,world,3993151
662,70,-52,5,world,3993231
696,71,-109,5,world,3993023
674,70,-83,5,world,3993131
674,70,-82,5,world,3993135
661,71,-37,5,world,3993272
686,72,-104,5,world,3993055
680,67,-94,5,world,3993096
668,68,-74,5,world,3993162
662,69,-53,5,world,3993228
661,72,-40,5,world,3993265
672,71,7,5,world,3993414
662,72,-14,5,world,3993338
668,72,-3,5,world,3993376
676,70,18,5,world,3993451
676,70,15,5,world,3993442
665,71,-8,5,world,3993356
675,71,14,5,world,3993438
693,61,22,5,world,3993526
704,65,54,5,world,3993732
704,65,66,5,world,3993812
702,62,105,5,world,3993971
703,62,78,5,world,3993902
703,66,53,5,world,3993724
703,67,27,5,world,3993632
702,62,88,5,world,3993928
701,62,113,5,world,3993991
704,62,158,5,world,3994104
704,62,191,5,world,3994187
702,62,252,5,world,3994340
701,62,118,5,world,3994003
704,62,193,5,world,3994192
703,62,210,5,world,3994235
703,62,240,5,world,3994310
702,62,263,5,world,3994367
704,62,206,5,world,3994225
700,62,284,5,world,3994420
686,57,357,5,world,3994963
686,60,353,5,world,3995184
687,62,347,5,world,3994819
687,63,351,5,world,3995105
685,55,356,5,world,3995074
684,50,365,5,world,3995002
685,57,355,5,world,3995080
688,62,351,5,world,3995123
686,52,358,5,world,3995712
684,45,363,5,world,3995760
677,51,396,5,world,3996264
679,46,387,5,world,3996221
685,47,362,5,world,3996084
682,44,373,5,world,3996148
671,53,410,5,world,3996465
666,59,421,5,world,3996542
674,48,407,5,world,3996437
657,57,433,5,world,3997132
658,57,429,5,world,3996941
657,57,429,5,world,3997117
657,58,457,5,world,3997720
656,59,451,5,world,3997701
660,58,460,5,world,3997741
656,57,438,5,world,3997635
660,57,462,5,world,3997852
667,58,465,5,world,3998161
656,64,486,5,world,3998852
671,58,473,5,world,3998576
662,62,482,5,world,3998802
687,66,470,5,world,3999084
701,65,444,5,world,3999189
671,58,474,5,world,3998583
658,63,483,5,world,3998836
651,68,495,5,world,3998893
650,69,499,5,world,3998939
662,67,490,5,world,3998988
739,68,409,5,world,3999354
756,66,394,5,world,3999432
755,65,396,5,world,3999427
734,67,413,5,world,3999334
783,62,379,5,world,3999525
780,62,380,5,world,3999518
812,62,368,5,world,3999603
828,62,334,5,world,3999735
832,62,364,5,world,3999648
821,62,366,5,world,3999626
833,62,351,5,world,3999673
826,62,325,5,world,3999758
823,62,309,5,world,3999798
833,62,363,5,world,3999651
825,62,317,5,world,3999778
817,62,284,5,world,3999920
811,62,240,5,world,4000057
830,62,194,5,world,4000181
813,62,266,5,world,3999992
817,62,222,5,world,4000105
826,62,200,5,world,4000164
815,62,229,5,world,4000086
827,62,199,5,world,4000167
812,62,239,5,world,4000060
876,62,125,5,world,4000401
840,62,167,5,world,4000255
870,62,128,5,world,4000385
858,62,135,5,world,4000350
882,62,122,5,world,4000418
907,50,103,5,world,4000550
902,62,109,5,world,4000473
910,53,102,5,world,4000593
907,50,104,5,world,4000547
914,51,101,5,world,4001467
916,51,104,5,world,4001615
916,51,104,5,world,4001591
899,61,112,5,world,4002026
905,52,106,5,world,4001856
908,49,103,5,world,4001776
899,63,108,5,world,4001969
893,62,118,5,world,4002237
880,52,43,5,world,4002740
884,62,98,5,world,4002315
885,62,90,5,world,4002336
883,62,73,5,world,4002380
885,62,44,5,world,4002594
886,56,43,5,world,4002646
880,52,44,5,world,4002785
868,45,40,5,world,4003212
874,43,41,5,world,4003819
875,52,43,5,world,4002873
866,44,38,5,world,4003222
866,44,37,5,world,4003410
869,46,41,5,world,4003200
867,45,37,5,world,4003779
879,44,33,5,world,4004473
865,44,36,5,world,4004695
869,43,39,5,world,4004524
879,44,37,5,world,4004483
865,44,37,5,world,4004660
865,45,36,5,world,4004827
874,44,42,5,world,4005556
893,40,44,5,world,4005867
880,40,42,5,world,4005583
895,39,43,5,world,4005853
886,55,44,5,world,4006091
868,65,43,5,world,4006351
867,64,42,5,world,4006357
866,64,33,5,world,4006396
876,66,28,5,world,4006433
879,78,-33,5,world,4006839
872,77,-1,5,world,4006703
870,72,11,5,world,4006526
871,72,9,5,world,4006631
880,80,-46,5,world,4006893
878,76,-10,5,world,4006753
880,80,-37,5,world,4006867
888,78,-48,5,world,4007077
891,78,-55,5,world,4007517
897,76,-60,5,world,4007596
903,62,-79,5,world,4007703
903,69,-135,5,world,4007920
895,69,-160,5,world,4008023
879,69,-160,5,world,4008095
904,60,-80,5,world,4007713
908,66,-98,5,world,4007807
901,70,-142,5,world,4007941
891,69,-157,5,world,4008006
892,70,-165,5,world,4008049
834,68,-198,5,world,4008322
792,68,-300,5,world,4008691
769,71,-345,5,world,4008842
787,68,-312,5,world,4008733
809,73,-225,5,world,4008439
793,68,-296,5,world,4008679
859,70,-171,5,world,4008200
770,70,-345,5,world,4008841
816,71,-214,5,world,4008401
806,73,-229,5,world,4008453
799,73,-248,5,world,4008516
766,70,-354,5,world,4008870
756,70,-382,5,world,4008955
745,69,-400,5,world,4009016
763,69,-364,5,world,4008895
739,65,-425,5,world,4009133
739,63,-429,5,world,4009270
739,64,-431,5,world,4009450
741,67,-442,5,world,4009508
756,70,-472,5,world,4009783
759,70,-466,5,world,4009659
714,73,-476,5,world,4010034
741,65,-442,5,world,4009503
750,71,-446,5,world,4009595
746,69,-444,5,world,4009578
760,70,-473,5,world,4009686
761,68,-472,5,world,4009755
749,69,-476,5,world,4009877
745,70,-479,5,world,4009894
727,69,-478,5,world,4010162
728,72,-476,5,world,4010289
729,69,-478,5,world,4010170
736,69,-478,5,world,4010229
724,70,-478,5,world,4010155
734,70,-478,5,world,4010234
727,68,-476,5,world,4010560
737,69,-478,5,world,4010209
738,69,-478,5,world,4010623
761,70,-465,5,world,4010871
800,71,-461,5,world,4011207
806,73,-460,5,world,4011227
742,69,-472,5,world,4010713
765,70,-465,5,world,4010943
817,78,-462,5,world,4011311
818,85,-466,5,world,4011829
824,84,-466,5,world,4011371
827,82,-470,5,world,4011867
817,86,-466,5,world,4011826
814,77,-462,5,world,4011273
843,70,-490,5,world,4012007
830,72,-473,5,world,4011903
841,68,-488,5,world,4011987
886,72,-508,5,world,4012279
893,72,-500,5,world,4012406
879,76,-497,5,world,4012227
834,68,-484,5,world,4011951
877,77,-497,5,world,4012220
895,72,-504,5,world,4012422
900,73,-515,5,world,4012473
953,72,-509,5,world,4012716
966,71,-496,5,world,4012806
905,71,-518,5,world,4012481
931,72,-519,5,world,4012637
920,71,-520,5,world,4012561
948,71,-512,5,world,4012699
959,72,-502,5,world,4012740
968,71,-521,5,world,4012881
972,70,-543,5,world,4012944
956,71,-558,5,world,4013048
938,72,-566,5,world,4013159
949,72,-563,5,world,4013104
901,69,-565,5,world,4013527
882,67,-585,5,world,4013646
880,69,-587,5,world,4013661
972,71,-537,5,world,4012928
937,71,-567,5,world,4013162
878,69,-590,5,world,4013706
872,70,-596,5,world,4014037
871,69,-595,5,world,4013744
864,70,-597,5,world,4013767
880,69,-595,5,world,4014063
884,70,-598,5,world,4014081
915,70,-573,5,world,4014353
888,70,-598,5,world,4014091
904,67,-592,5,world,4014158
915,68,-593,5,world,4014234
920,72,-586,5,world,4014310
928,72,-571,5,world,4014629
960,72,-583,5,world,4014793
977,72,-585,5,world,4014861
1028,69,-589,5,world,4015019
1079,85,-617,5,world,4015253
997,68,-586,5,world,4014926
1044,73,-600,5,world,4015080
1062,81,-609,5,world,4015173
997,67,-586,5,world,4014928
1067,83,-611,5,world,4015190
1079,83,-618,5,world,4015258
995,67,-586,5,world,4014920
1015,68,-586,5,world,4014978
1056,79,-605,5,world,4015141
1080,70,-700,5,world,4015522
1074,70,-747,5,world,4015776
1057,72,-763,5,world,4015868
1056,72,-783,5,world,4015966
1067,71,-762,5,world,4015826
1060,69,-807,5,world,4016037
1079,72,-669,5,world,4015430
1074,70,-748,5,world,4015778
1058,71,-793,5,world,4015997
1083,76,-634,5,world,4015321
1080,71,-687,5,world,4015485
1073,70,-749,5,world,4015780
1060,71,-762,5,world,4015861
1060,68,-823,5,world,4016073
1097,66,-857,5,world,4016369
1075,68,-849,5,world,4016262
1077,69,-850,5,world,4016272
1106,67,-852,5,world,4016609
1091,68,-876,5,world,4016695
1098,67,-867,5,world,4016661
1085,69,-890,5,world,4016748
1084,71,-921,5,world,4016863
1101,67,-860,5,world,4016638
1088,69,-882,5,world,4016718
1084,71,-904,5,world,4016813
1089,67,-943,5,world,4016939
1113,62,-991,5,world,4017125
1083,71,-930,5,world,4016893
1098,64,-960,5,world,4016994
1108,63,-979,5,world,4017054
1089,66,-941,5,world,4016933
1097,71,-1071,5,world,4017677
1108,73,-1044,5,world,4017591
1107,65,-1129,5,world,4018107
1084,64,-1148,5,world,4018201
1092,70,-1091,5,world,4017769
1099,64,-1115,5,world,4017914
1113,67,-997,5,world,4017281
1084,65,-1130,5,world,4018009
1114,67,-998,5,world,4017288
1112,75,-1020,5,world,4017431
1100,72,-1064,5,world,4017654
1092,71,-1088,5,world,4017753
1105,65,-1134,5,world,4018124
1082,65,-1151,5,world,4018212
1091,64,-1132,5,world,4018046
1086,64,-1146,5,world,4018190
1064,67,-1155,5,world,4018332
1061,65,-1159,5,world,4018367
1072,68,-1154,5,world,4018300
1124,68,-1156,5,world,4018717
1084,64,-1161,5,world,4018532
1125,68,-1154,5,world,4018711
1114,68,-1168,5,world,4018789
1090,66,-1195,5,world,4018928
1094,64,-1185,5,world,4018882
1102,65,-1197,5,world,4018966
1131,70,-1204,5,world,4019123
1120,69,-1200,5,world,4019078
1137,69,-1203,5,world,4019154
1160,71,-1199,5,world,4019262
1118,67,-1167,5,world,4018778
1095,64,-1183,5,world,4018874
1108,66,-1195,5,world,4018987
1121,70,-1201,5,world,4019082
1149,72,-1199,5,world,4019223
1124,68,-1155,5,world,4018714
1166,68,-1212,5,world,4019329
1106,66,-1196,5,world,4018980
1131,71,-1204,5,world,4019115
1187,69,-1241,5,world,4019482
1206,70,-1248,5,world,4019542
1189,69,-1243,5,world,4019491
1208,69,-1248,5,world,4019547
1233,68,-1247,5,world,4019765
1263,64,-1251,5,world,4019866
1230,67,-1248,5,world,4019758
1257,64,-1247,5,world,4019844
1281,63,-1264,5,world,4019939
1289,62,-1274,5,world,4020008
1289,63,-1274,5,world,4020020
1231,67,-1248,5,world,4019759
1251,64,-1245,5,world,4019827
1279,63,-1260,5,world,4019923
1261,64,-1249,5,world,4019859
1284,63,-1267,5,world,4019953
1347,65,-1303,5,world,4020355
1361,65,-1325,5,world,4020430
1376,68,-1336,5,world,4020485
1377,69,-1346,5,world,4020539
1399,71,-1367,5,world,4020668
1325,63,-1299,5,world,4020234
1341,64,-1307,5,world,4020299
1354,65,-1314,5,world,4020395
1379,69,-1344,5,world,4020528
1401,72,-1370,5,world,4020676
1409,72,-1389,5,world,4020736
1343,64,-1305,5,world,4020329
1350,64,-1309,5,world,4020375
1388,71,-1347,5,world,4020599
1442,70,-1421,5,world,4020873
1465,68,-1433,5,world,4020985
1474,70,-1443,5,world,4021029
1453,70,-1424,5,world,4020928
1491,68,-1459,5,world,4021094
1507,65,-1468,5,world,4021152
1456,70,-1425,5,world,4020937
1509,65,-1473,5,world,4021168
1505,66,-1467,5,world,4021143
1526,68,-1490,5,world,4021337
1566,71,-1565,5,world,4021637
1592,72,-1600,5,world,4021772
1627,70,-1583,5,world,4021925
1622,71,-1587,5,world,4021906
1510,65,-1476,5,world,4021177
1510,65,-1490,5,world,4021231
1526,69,-1490,5,world,4021339
1552,69,-1529,5,world,4021505
1560,69,-1550,5,world,4021571
1547,69,-1510,5,world,4021423
1576,71,-1582,5,world,4021704
1569,72,-1576,5,world,4021673
1633,70,-1581,5,world,4021944
1643,72,-1563,5,world,4022008
1633,71,-1581,5,world,4021943
1648,70,-1560,5,world,4022044
1653,70,-1556,5,world,4022064
1675,69,-1549,5,world,4022188
1660,69,-1554,5,world,4022124
1671,69,-1552,5,world,4022172
1690,69,-1542,5,world,4022269
1656,70,-1553,5,world,4022073
1657,70,-1554,5,world,4022104
1683,70,-1545,5,world,4022233
1717,69,-1543,5,world,4022350
1807,67,-1564,5,world,4022629
1807,67,-1566,5,world,4022652
1773,73,-1554,5,world,4022520
1806,67,-1564,5,world,4022626
1808,68,-1562,5,world,4022664
1820,69,-1557,5,world,4022734
1843,69,-1574,5,world,4022855
1866,78,-1591,5,world,4022973
1842,69,-1574,5,world,4022852
1864,75,-1585,5,world,4022944
1826,69,-1564,5,world,4022771
1811,67,-1556,5,world,4022691
1865,78,-1591,5,world,4022974
1856,70,-1579,5,world,4022900
1865,77,-1587,5,world,4022960
1881,67,-1612,5,world,4023109
1921,64,-1613,5,world,4023249
1941,64,-1644,5,world,4023399
1954,66,-1647,5,world,4023463
1949,64,-1651,5,world,4023437
1953,66,-1647,5,world,4023459
1973,74,-1639,5,world,4023644
1965,68,-1642,5,world,4023569
1987,88,-1647,5,world,4023852
1991,89,-1656,5,world,4023935
1989,88,-1651,5,world,4023907
1998,77,-1679,5,world,4024071
2002,77,-1688,5,world,4024185
1999,83,-1666,5,world,4023985
1999,78,-1681,5,world,4024082
2016,78,-1693,5,world,4024235
1964,68,-1642,5,world,4023568
1975,77,-1639,5,world,4023707
1983,85,-1640,5,world,4023780
1993,87,-1659,5,world,4023949
1998,78,-1679,5,world,4024065
2030,79,-1697,5,world,4024299
2034,78,-1702,5,world,4024324
2039,78,-1723,5,world,4024393
2037,78,-1715,5,world,4024368
2042,80,-1739,5,world,4024452
2035,79,-1703,5,world,4024331
2040,86,-1757,5,world,4024547
2053,92,-1762,5,world,4024599
2041,86,-1757,5,world,4024549
2056,96,-1801,5,world,4025110
2059,89,-1826,5,world,4025186
2049,92,-1767,5,world,4024922
2045,91,-1781,5,world,4024973
2055,95,-1789,5,world,4025062
2057,92,-1807,5,world,4025131
2056,95,-1799,5,world,4025104
2051,92,-1765,5,world,4024912
2058,90,-1812,5,world,4025146
2059,89,-1831,5,world,4025198
2057,93,-1862,5,world,4025309
2064,90,-1880,5,world,4025376
2076,72,-1887,5,world,4025448
2082,71,-1910,5,world,4025595
2059,90,-1839,5,world,4025237
2076,76,-1885,5,world,4025432
2076,72,-1906,5,world,4025560
2074,80,-1882,5,world,4025419
2057,94,-1865,5,world,4025316
2066,86,-1881,5,world,4025387
2075,74,-1905,5,world,4025551
2084,68,-1920,5,world,4025636
2095,71,-1935,5,world,4025720
2102,70,-1949,5,world,4025780
2097,70,-1945,5,world,4025756
2102,73,-1957,5,world,4025812
2108,70,-1980,5,world,4025889
2108,71,-1978,5,world,4025882
2096,71,-1990,5,world,4026285
2098,75,-2011,5,world,4026431
2106,72,-1987,5,world,4026231
2104,73,-2008,5,world,4026394
2107,74,-2003,5,world,4026527
2099,73,-1988,5,world,4026267
2102,72,-2011,5,world,4026408
2105,73,-2005,5,world,4026516
2113,76,-2003,5,world,4027523
2106,73,-2008,5,world,4027409
2108,75,-2002,5,world,4027923
2125,73,-1994,5,world,4027618
2125,73,-1990,5,world,4027631
2112,72,-1992,5,world,4027817
2107,75,-2002,5,world,4027923
2105,73,-2005,5,world,4028216
2141,71,-2001,5,world,4031049
2138,70,-2001,5,world,4030679
2114,77,-2005,5,world,4030514
2147,69,-2000,5,world,4031071
2165,74,-1997,5,world,4031156
