x,y,z,player,worldName,time
-144,63,-93,17,world,2744282
-144,62,-92,17,world,2744200
-137,64,-94,17,world,2744658
-146,63,-90,17,world,2745012
-154,69,-78,17,world,2745520
-148,64,-94,17,world,2745178
-151,63,-84,17,world,2745238
-154,77,-70,17,world,2746029
-151,83,-66,17,world,2746579
-150,83,-68,17,world,2746677
-135,83,-68,17,world,2746937
-125,83,-92,17,world,2747620
-126,78,-97,17,world,2748263
-127,78,-97,17,world,2748222
-127,81,-94,17,world,2749040
-125,83,-92,17,world,2749172
-125,77,-94,17,world,2749395
-131,67,-93,17,world,2750014
-129,74,-93,17,world,2750006
-127,77,-94,17,world,2749361
-129,74,-94,17,world,2750005
-148,63,-91,17,world,2750170
-158,63,-81,17,world,2750331
-153,63,-84,17,world,2750291
-163,64,-78,17,world,2750358
-160,63,-72,17,world,2750717
-155,63,-74,17,world,2750735
-153,63,-80,17,world,2750757
-149,63,-91,17,world,2751315
-150,63,-90,17,world,2751151
-154,75,-73,17,world,2751464
-154,82,-66,17,world,2751634
-124,83,-73,17,world,2752750
-137,83,-68,17,world,2752594
-125,83,-68,17,world,2752676
-145,75,-65,17,world,2753354
-147,65,-63,17,world,2753362
-152,62,-67,17,world,2753433
-174,64,-46,17,world,2753634
-174,65,-46,17,world,2753771
-157,63,-82,17,world,2753952
-125,83,-75,17,world,2752985
-175,65,-45,17,world,2753769
-167,64,-59,17,world,2753860
-154,66,-82,17,world,2753984
-154,78,-70,17,world,2754525
-154,70,-78,17,world,2754442
-154,66,-82,17,world,2754396
-150,63,-84,17,world,2754358
-152,82,-66,17,world,2755692
-151,83,-68,17,world,2755766
-125,83,-70,17,world,2756117
-130,83,-68,17,world,2756084
-140,83,-68,17,world,2756048
-125,83,-77,17,world,2758028
-124,75,-96,17,world,2758734
-124,76,-94,17,world,2758753
-127,78,-97,17,world,2758815
-86,83,-68,17,world,2759242
-106,83,-68,17,world,2759314
-148,63,-93,17,world,2759964
-123,83,-68,17,world,2759374
-154,69,-79,17,world,2759846
-148,63,-92,17,world,2759962
-150,63,-89,17,world,2760311
-147,64,-94,17,world,2760512
-150,63,-88,17,world,2760317
-146,64,-94,17,world,2760255
-157,63,-88,17,world,2760614
-148,63,-92,17,world,2760491
-147,64,-92,17,world,3677622
-150,63,-89,17,world,3677520
-153,64,-84,17,world,3677761
-148,63,-93,17,world,3677542
-154,65,-82,17,world,3677752
-176,64,-87,17,world,3679131
-252,75,-72,17,world,3679532
-283,73,-75,17,world,3679746
-165,63,-81,17,world,3679082
-240,70,-80,17,world,3679445
-199,69,-83,17,world,3679249
-239,70,-80,17,world,3679442
-273,73,-66,17,world,3679680
-296,72,-79,17,world,3680367
-317,76,-75,17,world,3680439
-290,71,-85,17,world,3679842
-294,69,-86,17,world,3680225
-292,72,-80,17,world,3680345
-325,78,-73,17,world,3680464
-326,73,-62,17,world,3680626
-316,76,-76,17,world,3680435
-328,80,-69,17,world,3680545
-350,63,-38,17,world,3681001
-334,61,-36,17,world,3680852
-330,67,-36,17,world,3680774
-330,64,-34,17,world,3680789
-336,61,-36,17,world,3680869
-365,64,-28,17,world,3681186
-377,64,-29,17,world,3681325
-388,66,-38,17,world,3681411
-407,67,-43,17,world,3681568
-432,63,-47,17,world,3681764
-445,63,-45,17,world,3681839
-454,65,-30,17,world,3681918
-472,72,3,17,world,3682214
-419,65,-50,17,world,3681695
-431,64,-47,17,world,3681756
-451,65,-34,17,world,3681903
-461,64,-23,17,world,3681972
-470,66,-8,17,world,3682061
-365,63,-33,17,world,3681147
-413,70,-51,17,world,3681652
-446,64,-44,17,world,3681850
-382,64,-33,17,world,3681355
-465,68,3,17,world,3682169
-458,64,-26,17,world,3681952
-485,79,-3,17,world,3682315
-495,70,-8,17,world,3682422
-476,75,2,17,world,3682242
-500,66,-16,17,world,3682467
-587,64,-17,17,world,3683074
-533,64,-17,17,world,3682721
-581,70,-6,17,world,3683319
-536,64,-15,17,world,3682739
-551,64,-10,17,world,3682814
-580,65,-28,17,world,3683011
-584,68,-6,17,world,3683223
-571,64,-31,17,world,3682955
-587,65,-12,17,world,3683102
-585,68,-8,17,world,3683362
-587,63,8,17,world,3683516
-626,67,4,17,world,3683766
-590,64,8,17,world,3683526
-634,68,10,17,world,3683894
-664,64,3,17,world,3684157
-666,64,2,17,world,3684166
-690,64,-30,17,world,3684395
-714,65,-24,17,world,3684579
-695,64,-37,17,world,3684437
-613,68,11,17,world,3683676
-634,68,9,17,world,3683890
-589,63,6,17,world,3683488
-630,67,2,17,world,3683818
-633,68,16,17,world,3683924
-660,64,8,17,world,3684126
-691,64,-33,17,world,3684409
-714,65,-25,17,world,3684574
-653,66,10,17,world,3684090
-716,66,-23,17,world,3684596
-715,65,-18,17,world,3684806
-772,65,-19,17,world,3685235
-743,67,-31,17,world,3685004
-774,63,-24,17,world,3685319
-786,67,-32,17,world,3685801
-715,66,-18,17,world,3684660
-719,66,-26,17,world,3684876
-760,64,-19,17,world,3685111
-783,67,-27,17,world,3685411
-805,64,-35,17,world,3685952
-825,68,-4,17,world,3686222
-813,63,-29,17,world,3686020
-813,64,-28,17,world,3686052
-821,68,-8,17,world,3686187
-827,69,-3,17,world,3698382
-821,65,-20,17,world,3698562
-805,63,-46,17,world,3698704
-795,62,-43,17,world,3698941
-796,61,-43,17,world,3699376
-824,67,-5,17,world,3698471
-821,68,-7,17,world,3698497
-817,64,-36,17,world,3698641
-797,63,-43,17,world,3699219
-782,63,-32,17,world,3699591
-787,64,-37,17,world,3699553
-776,63,-24,17,world,3699653
-761,64,-19,17,world,3699737
-655,62,-63,17,world,3700540
-615,67,-61,17,world,3700775
-645,64,-61,17,world,3700596
-608,63,-45,17,world,3700862
-756,64,-21,17,world,3699756
-730,62,-48,17,world,3700003
-721,64,-36,17,world,3700098
-700,63,-38,17,world,3700188
-675,64,-72,17,world,3700402
-645,63,-61,17,world,3700591
-608,64,-51,17,world,3700838
-582,62,-29,17,world,3701135
-552,63,-13,17,world,3701336
-589,59,-28,17,world,3701049
-542,61,-18,17,world,3701420
-511,64,-28,17,world,3701765
-465,66,-14,17,world,3702050
-531,62,-30,17,world,3701649
-498,64,-17,17,world,3701869
-589,60,-29,17,world,3701061
-533,61,-31,17,world,3701626
-505,63,-23,17,world,3701804
-606,64,-30,17,world,3700915
-526,65,-30,17,world,3701691
-501,64,-20,17,world,3701832
-474,67,-15,17,world,3702000
-421,68,-48,17,world,3702426
-444,62,-48,17,world,3702279
-405,66,-45,17,world,3702642
-458,67,-22,17,world,3702112
-438,63,-48,17,world,3702327
-455,65,-26,17,world,3702137
-431,63,-48,17,world,3702364
-406,67,-45,17,world,3702569
-379,66,-41,17,world,3703120
-364,65,-51,17,world,3703719
-379,64,-46,17,world,3703346
-363,68,-63,17,world,3704141
-347,64,-86,17,world,3704276
-347,64,-96,17,world,3704314
-364,67,-68,17,world,3703886
-353,64,-74,17,world,3704222
-300,70,-120,17,world,3704691
-288,71,-84,17,world,3704832
-328,71,-119,17,world,3704552
-288,71,-94,17,world,3704794
-276,73,-72,17,world,3704916
-254,75,-78,17,world,3705033
-335,67,-114,17,world,3704471
-306,71,-124,17,world,3704664
-290,71,-97,17,world,3704781
-236,69,-87,17,world,3705194
-237,60,-104,17,world,3705463
-239,62,-103,17,world,3705429
-190,64,-95,17,world,3706108
-173,63,-99,17,world,3706218
-200,64,-102,17,world,3706062
-177,64,-100,17,world,3706198
-168,63,-87,17,world,3706295
-165,64,-69,17,world,3706406
-140,64,-32,17,world,3706567
-152,63,-45,17,world,3706507
-225,64,-106,17,world,3705960
-188,64,-95,17,world,3706115
-172,63,-98,17,world,3706224
-211,66,-106,17,world,3706005
-170,63,-83,17,world,3706311
-165,64,-64,17,world,3706424
-131,64,-26,17,world,3706607
-151,63,-47,17,world,3707142
-146,63,-42,17,world,3707115
-153,63,-79,17,world,3707263
-153,63,-49,17,world,3707152
-156,63,-89,17,world,3707856
-133,64,-34,17,world,3707061
-152,63,-87,17,world,3707301
-159,63,-76,17,world,3707975
-151,63,-87,17,world,3708128
-156,63,-63,17,world,3866655
-151,63,-46,17,world,3866749
-153,64,-47,17,world,3866735
-131,64,-29,17,world,3866856
-130,64,-28,17,world,3866861
-153,64,-48,17,world,3866733
-156,64,-66,17,world,3866637
-149,63,-42,17,world,3866772
-129,64,-27,17,world,3866865
-134,64,-34,17,world,3867039
-151,63,-46,17,world,3867138
-155,63,-71,17,world,3867277
-151,63,-83,17,world,3867336
-150,63,-45,17,world,3867131
-156,63,-64,17,world,3867236
-154,65,-82,17,world,3868072
-153,63,-87,17,world,3867552
-151,63,-88,17,world,3867869
-151,63,-85,17,world,3868040
-150,63,-88,17,world,3867874
-154,63,-87,17,world,3867626
-154,66,-82,17,world,3868204
-126,83,-68,17,world,3868552
-126,83,-92,17,world,3868665
-124,77,-94,17,world,3868760
-126,79,-97,17,world,3869177
-126,83,-92,17,world,3869228
-154,78,-69,17,world,3868337
-153,63,-83,17,world,3868160
-127,81,-92,17,world,3869212
-126,80,-95,17,world,3869190
-125,83,-88,17,world,3869497
-150,83,-68,17,world,3869711
-145,83,-68,17,world,3870010
-125,83,-73,17,world,3869567
-147,62,-75,17,world,3910586
-153,63,-83,17,world,3910676
-154,63,-87,17,world,3911027
-159,63,-92,17,world,3911162
-160,63,-86,17,world,3911191
-164,64,-69,17,world,3911311
-144,63,-75,17,world,3910555
-156,63,-88,17,world,3910902
-154,63,-87,17,world,3910785
-151,63,-87,17,world,3911096
-166,64,-65,17,world,3911290
-159,63,-90,17,world,3911174
-166,64,-67,17,world,3911296
-156,63,-70,17,world,3911483
-156,63,-54,17,world,3911570
-116,62,-16,17,world,3911825
-157,63,-55,17,world,3911564
-141,64,-37,17,world,3911662
-120,62,-19,17,world,3911780
-83,66,1,17,world,3912288
-69,66,14,17,world,3912381
-78,66,5,17,world,3912319
-66,66,17,17,world,3912402
-35,73,38,17,world,3912642
-40,72,36,17,world,3912608
-43,74,35,17,world,3912771
-32,71,39,17,world,3912660
-61,67,26,17,world,4972955
-113,60,-27,17,world,4973248
-63,66,24,17,world,4972969
-135,64,-30,17,world,4973484
-154,63,-24,17,world,4973632
-145,63,-30,17,world,4973542
-57,69,26,17,world,4972922
-90,66,-7,17,world,4973126
-93,66,-10,17,world,4973141
-123,62,-27,17,world,4973369
-149,61,-28,17,world,4973571
-166,66,-10,17,world,4973731
-169,66,-10,17,world,4973747
-170,71,-6,17,world,4974230
-172,67,-8,17,world,4974013
-162,66,-15,17,world,4975733
-149,63,15,17,world,4976038
-150,64,1,17,world,4975984
-169,63,23,17,world,4976139
-163,63,-24,17,world,4975802
-171,62,23,17,world,4976196
-148,64,13,17,world,4976029
-178,61,26,17,world,4976441
-182,60,31,17,world,4976977
-178,62,20,17,world,4977198
-182,61,30,17,world,4976998
-178,62,26,17,world,4976446
-175,62,20,17,world,4977229
-180,63,7,17,world,4977590
-173,63,10,17,world,4977665
-167,63,30,17,world,4977821
-164,63,40,17,world,4977868
-172,63,12,17,world,4977674
-172,63,64,17,world,4978016
-162,65,70,17,world,4978217
-143,68,71,17,world,4978301
-88,63,95,17,world,4978568
-91,63,97,17,world,4978567
-145,68,70,17,world,4978293
-127,64,80,17,world,4978376
-113,64,90,17,world,4978442
-66,63,65,17,world,4978807
-15,64,88,17,world,4979256
2,64,132,17,world,4979498
-16,64,100,17,world,4979313
1,63,130,17,world,4979485
-70,64,66,17,world,4978784
-14,64,80,17,world,4979218
0,63,123,17,world,4979450
-14,63,69,17,world,4979165
1,63,128,17,world,4979478
5,61,149,17,world,4979910
17,67,111,17,world,4980619
20,64,134,17,world,4980456
5,63,149,17,world,4979919
18,67,131,17,world,4980488
19,68,125,17,world,4980532
16,67,107,17,world,4981110
-15,69,37,17,world,4981630
15,66,107,17,world,4981129
-16,63,59,17,world,4981514
4,66,101,17,world,4981224
-11,64,67,17,world,4981463
-31,64,26,17,world,4981741
-34,61,16,17,world,4981856
-62,66,0,17,world,4982164
-59,65,2,17,world,4982144
-107,63,-15,17,world,4982401
-124,63,-3,17,world,4982503
-78,66,-17,17,world,4982232
-93,66,-23,17,world,4982318
-134,63,-1,17,world,4982547
-160,65,-21,17,world,4982713
-145,64,-10,17,world,4982618
-154,59,-35,17,world,4982887
-157,63,-53,17,world,4983026
-156,64,-66,17,world,4983117
-154,57,-34,17,world,4982875
-152,63,-82,17,world,4983209
-153,63,-87,17,world,4983247
-154,63,-49,17,world,4983005
-159,57,-90,17,world,4984065
-160,55,-90,17,world,4984181
-155,60,-90,17,world,4983936
-162,53,-90,17,world,4984307
-162,54,-90,17,world,4985137
-160,55,-90,17,world,4985158
-162,51,-91,17,world,4984914
-154,63,-89,17,world,4986345
-187,29,-90,17,world,4987706
-183,32,-90,17,world,4988200
-177,38,-90,17,world,4988259
-155,60,-90,17,world,4988774
-166,50,-90,17,world,4988562
-148,63,-92,17,world,4989918
-149,63,-92,17,world,4989876
-154,63,-87,17,world,4989461
-148,63,-93,17,world,4990461
-154,74,-73,17,world,4990629
-149,63,-92,17,world,4990469
-132,83,-68,17,world,4991061
-136,56,-93,17,world,4991610
-154,77,-71,17,world,4990632
-125,83,-88,17,world,4991212
-132,72,-94,17,world,4991588
-137,56,-93,17,world,4991614
-154,81,-66,17,world,4990728
-125,83,-87,17,world,4991208
-133,69,-94,17,world,4991592
-148,62,-86,17,world,4991971
-121,62,-91,17,world,4992049
-88,62,-103,17,world,4992136
-57,62,-129,17,world,4992242
-56,62,-130,17,world,4992245
-6,62,-160,17,world,4992410
28,62,-198,17,world,4992539
51,62,-166,17,world,4992682
-147,62,-85,17,world,4991977
-94,62,-101,17,world,4992120
-135,62,-85,17,world,4992011
-90,62,-103,17,world,4992132
-65,62,-117,17,world,4992205
-14,62,-152,17,world,4992381
24,62,-196,17,world,4992526
47,62,-177,17,world,4992630
-28,62,-145,17,world,4992341
9,62,-179,17,world,4992470
50,62,-171,17,world,4992666
39,63,-154,17,world,4993674
37,59,-155,17,world,4993819
39,62,-157,17,world,4993393
25,62,-148,17,world,4994068
28,62,-149,17,world,4994060
14,63,-143,17,world,4995027
14,64,-145,17,world,4994569
14,62,-137,17,world,4995154
14,64,-145,17,world,4994572
12,62,-127,17,world,4995181
18,62,-118,17,world,4995212
26,59,-107,17,world,4995746
53,62,-120,17,world,4996327
22,63,-106,17,world,4996126
53,62,-116,17,world,4996318
24,63,-103,17,world,4995832
56,62,-133,17,world,4996360
43,62,-186,17,world,4996506
9,62,-187,17,world,4996604
25,63,-104,17,world,4996060
52,62,-114,17,world,4996312
57,62,-166,17,world,4996444
0,62,-181,17,world,4996631
0,62,-180,17,world,4996632
-42,62,-145,17,world,4996770
-102,62,-104,17,world,4996951
-141,62,-90,17,world,4997055
-45,62,-143,17,world,4996779
-85,62,-116,17,world,4996899
-20,62,-166,17,world,4996694
-75,62,-123,17,world,4996869
-140,62,-90,17,world,4997054
-17,62,-168,17,world,4996685
-49,62,-140,17,world,4996792
-111,62,-99,17,world,4996977
-156,60,-90,17,world,4997637
-185,30,-90,17,world,4998353
-155,63,-88,17,world,4998042
-178,38,-90,17,world,4998283
-165,51,-90,17,world,4998166
-198,17,-90,17,world,4998944
-169,46,-90,17,world,4998209
-198,15,-83,17,world,4999697
-198,15,-86,17,world,4999668
-198,15,-93,17,world,4999073
-197,16,-72,17,world,4999786
-198,16,-66,17,world,5000111
-197,15,-64,17,world,5001180
-198,14,-65,17,world,5001269
-195,20,-90,17,world,5001664
-153,63,-90,17,world,5002079
-185,30,-90,17,world,5001766
-155,60,-90,17,world,5002054
-188,28,-90,17,world,5001740
-153,62,-90,17,world,5002073
-193,22,-90,17,world,5001690
-155,63,-87,17,world,5003153
-155,61,-90,17,world,5003178
-184,31,-90,17,world,5003446
-198,17,-90,17,world,5003628
-183,33,-90,17,world,5003430
-198,16,-73,17,world,5003720
-154,61,-90,17,world,5003176
-161,55,-90,17,world,5003232
-188,28,-90,17,world,5003475
-160,56,-90,17,world,5003223
-181,34,-90,17,world,5003419
-196,20,-90,17,world,5003603
-198,16,-68,17,world,5003779
-197,17,-48,17,world,5004226
-188,17,-48,17,world,5004446
-188,17,-46,17,world,5004479
-188,17,-45,17,world,5004343
-175,18,-34,17,world,5004903
-170,18,-34,17,world,5005312
-167,17,-35,17,world,5005199
-178,18,-34,17,world,5005754
-195,17,-42,17,world,5006138
-169,18,-46,17,world,5005402
-191,17,-42,17,world,5005995
-196,24,-61,17,world,5006793
-181,24,-56,17,world,5006422
-180,24,-56,17,world,5006417
-181,19,-48,17,world,5006331
-196,24,-63,17,world,5007255
-205,22,-58,17,world,5008195
-190,24,-56,17,world,5009174
-187,24,-56,17,world,5009188
-197,24,-56,17,world,5008700
-193,24,-56,17,world,5009056
-182,22,-52,17,world,5009597
-189,17,-47,17,world,5009706
-182,23,-52,17,world,5009594
-179,36,-90,17,world,5010206
-193,23,-90,17,world,5010072
-194,22,-90,17,world,5010056
-174,41,-90,17,world,5010252
-165,50,-90,17,world,5010336
-155,63,-88,17,world,5012995
-151,63,-87,17,world,5013070
-157,64,-86,17,world,5013015
-154,63,-87,17,world,5012878
-153,63,-88,17,world,5013988
-157,63,-87,17,world,5014087
-165,64,-72,17,world,5019986
-153,64,-83,17,world,5019912
-181,59,-67,17,world,5020127
-155,63,-87,17,world,5019840
-188,68,-78,17,world,5020599
-182,63,-68,17,world,5020147
-187,69,-78,17,world,5020910
-156,63,-83,17,world,5021136
-159,63,-81,17,world,5021121
-181,67,-74,17,world,5020976
-186,69,-78,17,world,5020736
-154,68,-79,17,world,5022140
-127,83,-68,17,world,5022844
-154,66,-81,17,world,5022120
-152,63,-87,17,world,5022466
-154,64,-83,17,world,5022100
-154,67,-81,17,world,5022566
-154,80,-68,17,world,5022683
-141,83,-68,17,world,5022794
-137,83,-68,17,world,5022808
-127,84,-85,17,world,5023768
-131,80,-85,17,world,5023780
-159,63,-83,17,world,5023950
-145,61,-83,17,world,5023869
-115,83,-85,17,world,5023157
-113,83,-85,17,world,5023714
-114,83,-84,17,world,5023214
-164,63,-76,17,world,5024058
-118,83,-85,17,world,5023737
-160,63,-82,17,world,5023955
-165,63,-71,17,world,5025362
-165,63,-70,17,world,5025361
-157,63,-80,17,world,5025474
-154,78,-69,17,world,5025675
-153,64,-83,17,world,5025541
-154,70,-77,17,world,5025602
-127,83,-68,17,world,5025831
-129,83,-68,17,world,5025824
-112,83,-83,17,world,5026040
-112,83,-84,17,world,5027275
-113,85,-84,17,world,5027683
-114,83,-85,17,world,5027064
-114,83,-85,17,world,5027477
-110,85,-86,17,world,5027736
-113,85,-85,17,world,5027832
-113,83,-85,17,world,5028070
-144,63,-89,17,world,5028281
-126,83,-85,17,world,5028117
-148,63,-91,17,world,5028318
-116,83,-85,17,world,5028083
-150,63,-88,17,world,5028343
-153,63,-84,17,world,5040802
