x,y,z,player,worldName,worldTime
-134,62,-644,34,world,19021897
-149,62,-636,34,world,19021941
-165,62,-629,34,world,19021982
-181,62,-621,34,world,19022027
-195,62,-615,34,world,19022065
-210,62,-608,34,world,19022107
-225,62,-600,34,world,19022151
-242,62,-593,34,world,19022197
-257,62,-586,34,world,19022240
-272,62,-579,34,world,19022278
-287,62,-571,34,world,19022320
-303,62,-564,34,world,19022364
-318,62,-557,34,world,19022406
-333,62,-549,34,world,19022448
-350,62,-541,34,world,19022495
-367,62,-534,34,world,19022541
-381,62,-527,34,world,19022580
-382,62,-535,34,world,19022754
-390,62,-550,34,world,19022796
-399,62,-563,34,world,19022837
-409,62,-578,34,world,19022883
-419,62,-592,34,world,19022925
-433,62,-601,34,world,19022969
-452,62,-603,34,world,19023016
-471,62,-604,34,world,19023069
-489,62,-606,34,world,19023109
-508,62,-608,34,world,19023157
-526,62,-610,34,world,19023203
-541,62,-615,34,world,19023242
-557,62,-623,34,world,19023286
-573,62,-628,34,world,19023329
-590,62,-623,34,world,19023375
-609,62,-621,34,world,19023422
-629,62,-620,34,world,19023473
-648,62,-618,34,world,19023520
-667,62,-616,34,world,19023572
-686,62,-614,34,world,19023616
-699,62,-613,34,world,19023648
-710,62,-612,34,world,19023676
-726,62,-611,34,world,19023715
-739,62,-609,34,world,19023753
-764,62,-607,34,world,19023811
-783,62,-605,34,world,19023858
-801,62,-603,34,world,19023906
-820,62,-602,34,world,19023951
-834,61,-599,34,world,19025290
-842,52,-593,34,world,19025351
-846,50,-593,34,world,19025498
-847,51,-596,34,world,19025605
-844,60,-599,34,world,19025627
-841,61,-602,34,world,19025651
-836,63,-604,34,world,19025713
-843,54,-608,34,world,19025781
-853,51,-615,34,world,19025847
-846,62,-614,34,world,19026139
-842,62,-610,34,world,19026181
-834,62,-601,34,world,19026303
-836,58,-602,34,world,19026336
-843,56,-604,34,world,19026381
-852,50,-609,34,world,19026471
-835,62,-603,34,world,19026571
-831,62,-600,34,world,19026703
-836,62,-600,34,world,19026917
-843,62,-603,34,world,19026956
-846,62,-601,34,world,19027765
-877,62,-579,34,world,19027900
-906,62,-564,34,world,19027982
-933,62,-570,34,world,19028100
-942,62,-576,34,world,19028131
-950,62,-573,34,world,19028189
-965,62,-572,34,world,19028252
-970,65,-579,34,world,19028341
-969,65,-581,34,world,19028407
-967,62,-583,34,world,19029101
-967,63,-583,34,world,19029136
-967,66,-583,34,world,19029185
-967,66,-582,34,world,19029221
-967,62,-571,34,world,19029349
-959,62,-561,34,world,19029388
-948,62,-550,34,world,19029428
-936,62,-540,34,world,19029466
-927,62,-532,34,world,19029496
-906,62,-508,34,world,19029577
-895,62,-491,34,world,19029629
-882,62,-475,34,world,19029679
-875,62,-466,34,world,19029707
-860,62,-447,34,world,19029769
-851,62,-434,34,world,19029808
-844,62,-425,34,world,19029837
-831,62,-409,34,world,19029888
-825,62,-400,34,world,19029916
-818,62,-392,34,world,19029940
-811,62,-383,34,world,19029970
-803,62,-373,34,world,19030002
-795,62,-362,34,world,19030035
-775,62,-336,34,world,19030118
-769,62,-327,34,world,19030145
-762,62,-319,34,world,19030171
-753,62,-307,34,world,19030209
-740,62,-291,34,world,19030264
-734,62,-283,34,world,19030286
-723,62,-268,34,world,19030331
-713,62,-256,34,world,19030372
-706,62,-246,34,world,19030402
-694,62,-231,34,world,19030450
-688,62,-223,34,world,19030475
-682,62,-215,34,world,19030498
-670,62,-199,34,world,19030549
-663,62,-191,34,world,19030576
-651,62,-174,34,world,19030629
-643,62,-164,34,world,19030659
-635,62,-153,34,world,19030694
-632,62,-150,34,world,19030744
-622,62,-148,34,world,19030868
-624,62,-185,34,world,19030956
-625,62,-197,34,world,19030987
-627,62,-210,34,world,19031020
-629,62,-223,34,world,19031051
-631,62,-237,34,world,19031087
-630,62,-251,34,world,19031122
-626,62,-263,34,world,19031155
-622,62,-273,34,world,19031182
-617,62,-283,34,world,19031209
-594,62,-340,34,world,19031369
-589,62,-351,34,world,19031392
-585,62,-361,34,world,19031420
-581,62,-371,34,world,19031446
-573,62,-391,34,world,19031501
-559,62,-406,34,world,19031558
-540,62,-412,34,world,19031607
-523,62,-417,34,world,19031652
-506,62,-423,34,world,19031701
-489,62,-428,34,world,19031742
-473,62,-433,34,world,19031784
-456,62,-438,34,world,19031829
-440,62,-443,34,world,19031871
-424,62,-449,34,world,19031913
-409,62,-458,34,world,19031957
-395,62,-468,34,world,19032000
-382,62,-478,34,world,19032040
-369,62,-488,34,world,19032082
-356,62,-498,34,world,19032123
-346,62,-505,34,world,19032155
-336,62,-514,34,world,19032188
-317,62,-528,34,world,19032248
-304,62,-538,34,world,19032286
-291,62,-548,34,world,19032327
-279,62,-557,34,world,19032366
-268,62,-566,34,world,19032402
-255,62,-575,34,world,19032441
-243,62,-585,34,world,19032480
-233,62,-593,34,world,19032513
-220,62,-602,34,world,19032551
-209,62,-611,34,world,19032586
-196,62,-621,34,world,19032627
-184,62,-630,34,world,19032669
-172,62,-639,34,world,19032702
-160,62,-648,34,world,19032741
-150,62,-656,34,world,19032773
-133,62,-675,34,world,19032842
-128,62,-691,34,world,19032881
