x,y,z,player,worldName,worldTime
-170,63,-286,27,world,15614103
-161,63,-285,27,world,15614136
-130,63,-276,27,world,15614259
-120,63,-274,27,world,15614297
-79,63,-265,27,world,15614488
-65,63,-265,27,world,15614541
-51,63,-265,27,world,15614593
-39,63,-255,27,world,15614655
-24,63,-237,27,world,15614743
-7,63,-218,27,world,15614837
8,63,-203,27,world,15614917
24,63,-190,27,world,15615202
32,64,-183,27,world,15615239
26,64,-184,27,world,15615343
30,65,-182,27,world,15615437
30,66,-175,27,world,15615461
27,68,-169,27,world,15615484
20,68,-161,27,world,15615533
11,68,-153,27,world,15615580
6,68,-146,27,world,15615612
3,68,-140,27,world,15615632
-1,67,-132,27,world,15615658
3,67,-116,27,world,15615707
8,66,-103,27,world,15615829
5,65,-94,27,world,15615857
0,64,-85,27,world,15615887
-5,64,-76,27,world,15615950
-11,64,-55,27,world,15616023
-18,64,-51,27,world,15616048
-24,64,-44,27,world,15616074
-41,66,-30,27,world,15616161
-49,66,-28,27,world,15616187
-60,66,-17,27,world,15616247
-68,67,-13,27,world,15616280
-75,66,-9,27,world,15616305
-80,66,-1,27,world,15616360
-93,66,4,27,world,15616405
-98,66,9,27,world,15616440
-97,67,1,27,world,15616477
-99,67,-8,27,world,15616504
-107,64,-13,27,world,15616538
-111,62,-17,27,world,15616600
-111,62,-15,27,world,15616637
-115,62,-16,27,world,15616674
-119,62,-19,27,world,15616711
-122,62,-22,27,world,15616747
-125,62,-25,27,world,15616783
-131,63,-24,27,world,15616828
-132,63,-23,27,world,15616891
-135,63,-19,27,world,15616927
-138,62,-15,27,world,15616980
-143,63,-10,27,world,15617029
-148,65,1,27,world,15617088
-152,63,8,27,world,15617161
-156,63,11,27,world,15617290
-156,63,11,27,world,15617444
-158,63,2,27,world,15617629
-162,63,2,27,world,15617753
-171,63,8,27,world,15617829
-184,63,3,27,world,15617871
-197,63,2,27,world,15617913
-209,63,2,27,world,15617961
-216,64,13,27,world,15618016
-216,66,27,27,world,15618072
-212,69,41,27,world,15618119
-203,67,49,27,world,15618155
-193,65,53,27,world,15618200
-196,66,47,27,world,15618573
-192,66,44,27,world,15618656
-204,65,41,27,world,15618715
-214,69,36,27,world,15618770
-221,68,25,27,world,15618810
-224,64,13,27,world,15618852
-229,63,3,27,world,15619297
-233,63,3,27,world,15619641
-247,65,6,27,world,15619684
-258,67,12,27,world,15619738
-255,68,19,27,world,15621399
-254,69,31,27,world,15621459
-248,68,44,27,world,15621697
-240,72,53,27,world,15621754
-243,74,62,27,world,15621827
-244,73,71,27,world,15621880
-243,73,81,27,world,15621933
-246,80,90,27,world,15622040
-243,81,80,27,world,15622126
-239,79,70,27,world,15622169
-237,79,48,27,world,15622247
-241,77,46,27,world,15622328
-243,75,42,27,world,15622450
-239,71,40,27,world,15622545
-236,70,29,27,world,15622610
-231,66,18,27,world,15622646
-231,63,7,27,world,15622679
-239,64,1,27,world,15622724
-253,69,-2,27,world,15622780
-257,70,-13,27,world,15622832
-262,70,-23,27,world,15622886
-270,73,-34,27,world,15622928
-281,74,-39,27,world,15622986
-291,74,-32,27,world,15623028
-301,76,-32,27,world,15623085
-312,76,-28,27,world,15623144
-304,73,-28,27,world,15623220
-301,76,-34,27,world,15623272
-304,77,-46,27,world,15623329
-301,75,-57,27,world,15623376
-296,75,-68,27,world,15623411
-291,73,-80,27,world,15623447
-293,73,-88,27,world,15623542
-292,68,-88,27,world,15623674
-294,54,-84,27,world,15623805
-294,34,-84,27,world,15623942
-297,33,-92,27,world,15624190
-294,28,-84,27,world,15624773
-293,14,-81,27,world,15624897
-293,14,-81,27,world,15624977
-290,14,-90,27,world,15625069
-294,20,-84,27,world,15625167
-294,40,-84,27,world,15625337
-294,60,-84,27,world,15625507
-294,71,-86,27,world,15625655
-279,75,-85,27,world,15625734
-279,80,-95,27,world,15625803
-280,75,-91,27,world,15625847
-288,72,-97,27,world,15625907
-296,72,-103,27,world,15625974
-305,74,-96,27,world,15626028
-309,74,-82,27,world,15626072
