x,y,z,player,worldName,time
317,62,-238,14,world,2366761
397,62,-419,14,world,2367290
411,62,-444,14,world,2367362
362,62,-360,14,world,2367118
450,62,-510,14,world,2367553
471,62,-545,14,world,2367655
492,62,-579,14,world,2367756
373,62,-379,14,world,2367173
389,62,-407,14,world,2367254
422,62,-461,14,world,2367413
460,62,-526,14,world,2367600
479,62,-559,14,world,2367696
344,62,-303,14,world,2366967
495,62,-586,14,world,2367774
372,62,-377,14,world,2367167
402,62,-429,14,world,2367318
344,62,-263,14,world,2366865
424,62,-464,14,world,2367422
440,62,-492,14,world,2367501
472,62,-546,14,world,2367658
345,62,-313,14,world,2366992
369,62,-373,14,world,2367155
370,62,-375,14,world,2367161
381,62,-393,14,world,2367213
392,62,-410,14,world,2367266
415,62,-450,14,world,2367379
445,62,-501,14,world,2367527
459,62,-525,14,world,2367597
476,62,-554,14,world,2367681
504,62,-601,14,world,2367806
521,62,-632,14,world,2367907
508,62,-606,14,world,2367834
596,62,-672,14,world,2368250
515,62,-619,14,world,2367871
572,62,-692,14,world,2368119
588,62,-678,14,world,2368225
612,62,-576,14,world,2368545
633,62,-625,14,world,2368408
620,62,-587,14,world,2368512
630,62,-609,14,world,2368450
607,62,-519,14,world,2368997
599,62,-523,14,world,2368954
631,62,-639,14,world,2368370
624,62,-599,14,world,2368480
620,63,-515,14,world,2369182
625,64,-514,14,world,2369212
686,64,-477,14,world,2369475
686,68,-483,14,world,2369813
622,64,-514,14,world,2369196
648,65,-500,14,world,2369314
666,65,-491,14,world,2369382
653,66,-498,14,world,2369330
682,64,-478,14,world,2369459
686,66,-484,14,world,2371598
688,65,-479,14,world,2371714
688,65,-480,14,world,2373274
688,65,-482,14,world,2373262
688,65,-478,14,world,2373464
688,65,-481,14,world,2373172
689,65,-484,14,world,2372956
688,64,-477,14,world,2373338
694,64,-478,14,world,2373437
688,65,-483,14,world,2374125
695,64,-477,14,world,2375285
698,63,-481,14,world,2375510
690,65,-474,14,world,2375866
693,64,-475,14,world,2375258
698,64,-481,14,world,2375509
705,65,-480,14,world,2375711
696,64,-476,14,world,2375845
689,64,-475,14,world,2375238
691,63,-474,14,world,2375426
684,64,-475,14,world,2375883
670,64,-473,14,world,2376534
672,64,-472,14,world,2376542
700,64,-459,14,world,2376647
717,70,-473,14,world,2376726
722,71,-469,14,world,2376821
666,64,-473,14,world,2376422
671,64,-473,14,world,2376536
689,64,-459,14,world,2376605
713,69,-467,14,world,2376706
721,72,-469,14,world,2377022
736,70,-453,14,world,2377971
742,69,-472,14,world,2378078
750,68,-476,14,world,2378229
731,69,-475,14,world,2377635
734,68,-475,14,world,2377646
781,66,-469,14,world,2378580
739,70,-452,14,world,2377933
749,69,-474,14,world,2378136
762,69,-474,14,world,2378272
775,68,-483,14,world,2378788
790,64,-510,14,world,2378912
786,66,-473,14,world,2378689
811,66,-530,14,world,2379011
820,66,-561,14,world,2379121
776,68,-486,14,world,2378805
789,67,-475,14,world,2378674
805,64,-524,14,world,2378978
800,64,-518,14,world,2378954
810,68,-546,14,world,2379066
826,67,-566,14,world,2379146
850,64,-584,14,world,2379239
890,73,-639,14,world,2379503
900,70,-655,14,world,2379570
909,69,-663,14,world,2379694
876,70,-614,14,world,2379411
870,70,-608,14,world,2379384
892,72,-643,14,world,2379519
914,69,-684,14,world,2379781
918,69,-689,14,world,2379805
925,71,-730,14,world,2379941
933,71,-780,14,world,2380176
935,73,-749,14,world,2380016
943,72,-813,14,world,2380321
950,72,-819,14,world,2380357
924,70,-707,14,world,2379868
933,72,-747,14,world,2380006
926,71,-734,14,world,2379954
936,70,-763,14,world,2380062
949,72,-818,14,world,2380352
955,76,-837,14,world,2380442
951,72,-819,14,world,2380358
956,74,-844,14,world,2380463
960,73,-856,14,world,2380513
980,74,-874,14,world,2380914
979,74,-872,14,world,2381947
979,74,-874,14,world,2381938
1008,76,-878,14,world,2382158
979,74,-873,14,world,2381226
1004,75,-876,14,world,2382049
1029,73,-923,14,world,2382329
1045,70,-957,14,world,2382449
1053,67,-982,14,world,2382612
1063,62,-994,14,world,2382753
1121,62,-981,14,world,2382957
1022,77,-890,14,world,2382206
1030,72,-924,14,world,2382334
1047,69,-965,14,world,2382481
1055,64,-982,14,world,2382620
1056,63,-987,14,world,2382671
1118,62,-981,14,world,2382951
1073,62,-980,14,world,2382814
1136,62,-987,14,world,2382999
1033,73,-930,14,world,2382353
1045,70,-958,14,world,2382450
1052,68,-981,14,world,2382609
1078,62,-977,14,world,2382830
1135,62,-987,14,world,2382998
1153,63,-1015,14,world,2383170
1144,63,-1053,14,world,2383391
1146,63,-1041,14,world,2383324
1149,62,-1003,14,world,2383051
1145,63,-1038,14,world,2383313
1107,64,-1081,14,world,2383546
1099,64,-1116,14,world,2383665
1136,64,-1058,14,world,2383407
1115,64,-1071,14,world,2383507
1105,63,-1085,14,world,2383561
1129,64,-1063,14,world,2383455
1106,63,-1082,14,world,2383551
1105,63,-1106,14,world,2383624
1087,65,-1157,14,world,2384254
1097,64,-1130,14,world,2384168
1081,66,-1204,14,world,2384422
1059,64,-1219,14,world,2384535
1088,64,-1154,14,world,2384246
1089,64,-1173,14,world,2384310
1050,65,-1218,14,world,2384582
1095,64,-1135,14,world,2384183
1088,64,-1155,14,world,2384248
1033,64,-1221,14,world,2384734
1039,64,-1217,14,world,2384626
1032,65,-1223,14,world,2384744
1020,64,-1238,14,world,2384821
995,65,-1251,14,world,2384936
984,67,-1263,14,world,2384991
953,72,-1284,14,world,2385162
999,65,-1246,14,world,2384912
959,72,-1278,14,world,2385111
957,71,-1283,14,world,2385176
967,79,-1281,14,world,2385553
980,77,-1275,14,world,2385615
997,73,-1289,14,world,2385739
981,76,-1273,14,world,2385623
966,78,-1281,14,world,2385550
996,75,-1283,14,world,2385709
981,66,-1334,14,world,2386164
979,66,-1329,14,world,2386143
986,68,-1350,14,world,2386244
1000,75,-1296,14,world,2385806
984,69,-1363,14,world,2386288
986,63,-1388,14,world,2386419
975,62,-1395,14,world,2386498
970,62,-1398,14,world,2386548
962,63,-1411,14,world,2387448
962,67,-1416,14,world,2387486
962,65,-1399,14,world,2387397
962,65,-1398,14,world,2387216
962,65,-1414,14,world,2387469
933,76,-1425,14,world,2387619
917,78,-1429,14,world,2387669
895,77,-1437,14,world,2387742
879,79,-1432,14,world,2388000
881,79,-1434,14,world,2387792
878,78,-1431,14,world,2387984
772,62,-1424,14,world,2388381
747,62,-1424,14,world,2388449
707,62,-1450,14,world,2388570
724,62,-1437,14,world,2388516
805,62,-1433,14,world,2388292
818,62,-1430,14,world,2388258
712,62,-1444,14,world,2388550
733,62,-1431,14,world,2388489
617,62,-1511,14,world,2388853
692,62,-1466,14,world,2388630
673,62,-1477,14,world,2388686
587,62,-1499,14,world,2388942
624,62,-1506,14,world,2388830
571,62,-1495,14,world,2388983
489,62,-1513,14,world,2389230
454,62,-1554,14,world,2389389
459,62,-1526,14,world,2389317
613,62,-1513,14,world,2388864
658,62,-1484,14,world,2388728
603,62,-1509,14,world,2388893
516,62,-1509,14,world,2389159
484,62,-1513,14,world,2389243
520,62,-1506,14,world,2389135
465,62,-1521,14,world,2389298
455,62,-1653,14,world,2389712
435,62,-1593,14,world,2389509
443,62,-1644,14,world,2389676
502,62,-1676,14,world,2389854
446,62,-1648,14,world,2389687
423,62,-1605,14,world,2389558
436,62,-1636,14,world,2389648
461,62,-1654,14,world,2389728
489,62,-1663,14,world,2389803
517,62,-1692,14,world,2389974
502,62,-1730,14,world,2390549
517,62,-1694,14,world,2390091
503,64,-1712,14,world,2390471
413,82,-1773,14,world,2391213
411,81,-1771,14,world,2391193
411,80,-1766,14,world,2391178
420,87,-1793,14,world,2391458
423,86,-1784,14,world,2391496
401,80,-1759,14,world,2391728
413,82,-1773,14,world,2391557
402,80,-1761,14,world,2391718
410,78,-1751,14,world,2392198
405,78,-1750,14,world,2392572
409,78,-1747,14,world,2392622
408,78,-1752,14,world,2392996
404,79,-1750,14,world,2392566
403,79,-1753,14,world,2391986
408,78,-1746,14,world,2392697
408,78,-1753,14,world,2392982
409,78,-1746,14,world,2392857
410,78,-1749,14,world,2392937
-80,66,16,14,world,2393566
-48,69,45,14,world,2394199
-53,71,41,14,world,2394177
-36,73,38,14,world,2394349
-20,64,50,14,world,2395174
-11,67,89,14,world,2395394
-12,64,62,14,world,2395220
-11,64,71,14,world,2395321
-11,67,90,14,world,2395396
-11,66,88,14,world,2395388
-9,69,94,14,world,2395579
-12,64,65,14,world,2395911
-9,68,96,14,world,2395592
-9,66,87,14,world,2395759
-9,69,96,14,world,2395620
-9,64,83,14,world,2395778
-14,63,64,14,world,2396239
-12,64,64,14,world,2396529
-15,65,101,14,world,2397743
-26,62,216,14,world,2398398
-36,62,277,14,world,2398554
-45,62,307,14,world,2398633
-56,62,346,14,world,2398737
-41,62,294,14,world,2398598
-59,62,357,14,world,2398761
-72,62,407,14,world,2398892
-52,62,331,14,world,2398695
-72,62,406,14,world,2398890
-18,62,143,14,world,2398214
-6,63,110,14,world,2398062
-15,62,137,14,world,2398197
-23,62,178,14,world,2398302
-28,62,233,14,world,2398440
-44,62,301,14,world,2398617
-24,62,195,14,world,2398345
-40,62,290,14,world,2398588
-62,62,367,14,world,2398787
-77,62,424,14,world,2398935
-54,62,340,14,world,2398717
-69,62,393,14,world,2398855
-78,62,442,14,world,2398982
-57,62,489,14,world,2399110
-58,62,537,14,world,2399233
-62,62,581,14,world,2399343
-62,62,479,14,world,2399085
-56,62,524,14,world,2399199
-63,62,635,14,world,2399521
-66,62,674,14,world,2399626
-61,62,577,14,world,2399332
-61,62,654,14,world,2399572
-67,62,466,14,world,2399050
-61,62,480,14,world,2399086
-58,62,538,14,world,2399236
-60,62,559,14,world,2399287
-66,62,632,14,world,2399476
-65,62,661,14,world,2399593
-63,62,601,14,world,2399394
-61,62,639,14,world,2399533
-63,64,707,14,world,2399835
-46,63,730,14,world,2399979
-58,64,713,14,world,2399862
-45,63,737,14,world,2400007
-45,63,730,14,world,2399976
-31,64,760,14,world,2400177
-28,64,793,14,world,2400284
-10,69,812,14,world,2400410
31,71,836,14,world,2400814
-28,65,770,14,world,2400206
33,71,841,14,world,2400842
-30,65,788,14,world,2400264
13,62,825,14,world,2400531
25,67,826,14,world,2400734
30,70,827,14,world,2400765
71,62,882,14,world,2401323
58,62,863,14,world,2401241
85,62,902,14,world,2401395
42,69,843,14,world,2401082
74,62,885,14,world,2401335
129,64,969,14,world,2401734
90,62,917,14,world,2401419
138,67,983,14,world,2401800
148,70,990,14,world,2401893
138,67,986,14,world,2401814
149,68,994,14,world,2401917
165,64,994,14,world,2402015
92,62,920,14,world,2401444
112,62,947,14,world,2401536
99,62,925,14,world,2401471
121,62,962,14,world,2401581
127,63,969,14,world,2401726
169,64,997,14,world,2402055
176,61,1007,14,world,2402302
188,64,1021,14,world,2402771
217,69,1001,14,world,2402954
255,67,1008,14,world,2403555
254,64,1021,14,world,2403676
255,66,1007,14,world,2403243
218,69,1001,14,world,2402956
216,69,1001,14,world,2402950
235,66,1003,14,world,2403042
253,64,1021,14,world,2403673
256,64,1020,14,world,2403748
259,62,1020,14,world,2403764
262,62,1050,14,world,2404436
254,63,1059,14,world,2404623
264,68,1085,14,world,2404905
266,64,1038,14,world,2404369
257,64,1055,14,world,2404599
249,66,1072,14,world,2404827
264,63,1051,14,world,2404450
256,63,1057,14,world,2404613
267,64,1036,14,world,2404186
250,66,1068,14,world,2404808
278,70,1092,14,world,2404959
261,63,1041,14,world,2404418
249,65,1070,14,world,2404819
277,69,1092,14,world,2405192
261,69,1084,14,world,2405384
265,69,1091,14,world,2405282
235,66,1082,14,world,2405529
215,64,1081,14,world,2405717
263,69,1091,14,world,2405331
244,67,1080,14,world,2405480
278,70,1092,14,world,2405189
262,67,1089,14,world,2405365
227,66,1080,14,world,2405578
224,67,1089,14,world,2405777
240,66,1114,14,world,2405911
244,67,1117,14,world,2406029
243,68,1118,14,world,2406206
260,66,1134,14,world,2406554
254,66,1136,14,world,2406524
255,66,1143,14,world,2406802
243,66,1163,14,world,2406885
262,66,1131,14,world,2406648
251,66,1148,14,world,2406823
261,66,1133,14,world,2406598
268,69,1141,14,world,2406744
252,67,1127,14,world,2406471
261,66,1132,14,world,2406573
248,65,1154,14,world,2406849
234,63,1172,14,world,2406942
221,64,1204,14,world,2407073
208,63,1210,14,world,2407198
233,63,1174,14,world,2406950
233,63,1175,14,world,2406953
205,64,1224,14,world,2407335
205,64,1223,14,world,2407333
213,62,1207,14,world,2407170
200,63,1213,14,world,2407275
202,64,1240,14,world,2407395
183,64,1264,14,world,2407519
149,66,1289,14,world,2407681
181,64,1265,14,world,2407530
156,67,1276,14,world,2407627
145,64,1311,14,world,2407765
138,70,1328,14,world,2407830
124,73,1340,14,world,2407905
55,66,1435,14,world,2408366
65,67,1421,14,world,2408288
38,67,1464,14,world,2408570
197,64,1256,14,world,2407462
154,68,1279,14,world,2407638
178,64,1267,14,world,2407542
149,64,1301,14,world,2407731
140,69,1327,14,world,2407820
110,64,1368,14,world,2408018
118,72,1351,14,world,2407950
105,65,1375,14,world,2408051
83,67,1407,14,world,2408198
63,67,1424,14,world,2408300
47,65,1441,14,world,2408407
41,62,1453,14,world,2408482
39,65,1476,14,world,2408675
33,64,1484,14,world,2408892
35,64,1483,14,world,2408810
22,69,1472,14,world,2409182
38,65,1478,14,world,2408690
9,70,1487,14,world,2409760
2,70,1492,14,world,2409726
-4,71,1498,14,world,2409695
7,70,1487,14,world,2409753
9,70,1487,14,world,2409914
-3,70,1496,14,world,2410367
-7,71,1501,14,world,2410004
-2,70,1496,14,world,2410364
9,70,1488,14,world,2409915
-5,71,1500,14,world,2409994
-2,70,1494,14,world,2410099
-11,71,1504,14,world,2410309
-3,71,1496,14,world,2410386
-5,71,1504,14,world,2410495
-1,71,1523,14,world,2410640
32,71,1541,14,world,2410830
-4,71,1498,14,world,2410442
-4,71,1521,14,world,2410624
2,71,1514,14,world,2410538
-3,71,1522,14,world,2410630
36,70,1542,14,world,2410846
27,71,1540,14,world,2410779
-6,71,1501,14,world,2410456
1,71,1513,14,world,2410534
69,67,1542,14,world,2411282
67,67,1542,14,world,2411267
95,67,1543,14,world,2411432
124,71,1563,14,world,2411689
58,67,1544,14,world,2411214
71,68,1541,14,world,2411297
84,68,1540,14,world,2411390
128,71,1576,14,world,2411815
108,70,1556,14,world,2411620
127,70,1580,14,world,2411835
125,70,1583,14,world,2411994
130,69,1590,14,world,2412073
136,69,1595,14,world,2412125
125,70,1582,14,world,2411992
134,69,1592,14,world,2412088
124,71,1584,14,world,2412042
132,70,1608,14,world,2412407
150,71,1659,14,world,2412820
155,69,1637,14,world,2412666
138,70,1614,14,world,2412440
139,69,1598,14,world,2412300
155,71,1627,14,world,2412567
141,73,1663,14,world,2414657
141,73,1663,14,world,2414606
143,72,1671,14,world,2415168
143,73,1663,14,world,2414777
152,71,1715,14,world,2415341
161,71,1729,14,world,2415404
154,71,1710,14,world,2415321
178,72,1732,14,world,2415475
157,78,1770,14,world,2415800
179,74,1734,14,world,2415500
165,76,1743,14,world,2415608
178,76,1740,14,world,2415535
161,80,1773,14,world,2415806
166,80,1778,14,world,2416331
157,77,1787,14,world,2416382
123,76,1822,14,world,2416784
138,75,1841,14,world,2416912
141,73,1810,14,world,2416555
165,80,1778,14,world,2415857
167,80,1777,14,world,2416326
161,80,1773,14,world,2415829
166,80,1778,14,world,2416154
123,76,1822,14,world,2416773
162,80,1780,14,world,2416347
140,73,1809,14,world,2416562
136,76,1839,14,world,2416902
123,76,1823,14,world,2416789
172,73,1868,14,world,2417092
190,72,1886,14,world,2417391
205,74,1890,14,world,2417565
172,72,1874,14,world,2417126
235,72,1933,14,world,2418003
239,74,1948,14,world,2418153
225,74,1903,14,world,2417714
235,73,1937,14,world,2418016
168,74,1863,14,world,2417062
199,69,1884,14,world,2417477
219,72,1893,14,world,2417647
238,74,1946,14,world,2418084
232,71,1917,14,world,2417822
222,73,1897,14,world,2417678
232,74,1907,14,world,2417764
240,74,1947,14,world,2418157
235,72,1942,14,world,2418185
228,74,1935,14,world,2418269
235,74,1961,14,world,2418481
226,75,1942,14,world,2418372
239,73,1977,14,world,2418544
258,74,1998,14,world,2418883
244,75,1980,14,world,2418586
258,73,2002,14,world,2418911
229,74,1956,14,world,2418442
249,76,1984,14,world,2418629
252,74,2006,14,world,2419208
259,71,2009,14,world,2419260
256,72,2002,14,world,2419173
255,72,2003,14,world,2419176
265,71,2014,14,world,2419868
275,64,2016,14,world,2420824
272,62,1986,14,world,2421134
264,62,1960,14,world,2421389
272,62,1981,14,world,2421237
266,62,1964,14,world,2421369
260,61,1954,14,world,2421452
256,61,1896,14,world,2421774
275,62,2000,14,world,2420944
271,61,1978,14,world,2421285
258,62,1907,14,world,2421712
261,61,1947,14,world,2421499
254,61,1888,14,world,2421806
257,61,1897,14,world,2422213
252,62,1888,14,world,2422267
252,61,1891,14,world,2421987
252,61,1887,14,world,2421948
250,62,1885,14,world,2422284
254,62,1893,14,world,2422238
254,62,1874,14,world,2422358
257,62,1904,14,world,2422700
259,63,1902,14,world,2422673
259,62,1903,14,world,2422680
254,63,1914,14,world,2422784
261,62,1924,14,world,2422843
269,63,1947,14,world,2423062
276,62,1951,14,world,2423142
282,62,1952,14,world,2423195
283,62,1952,14,world,2423206
297,62,1953,14,world,2423326
299,62,1953,14,world,2423346
331,65,1955,14,world,2423521
340,66,1975,14,world,2423674
372,62,2009,14,world,2423989
401,62,2009,14,world,2424076
361,61,1997,14,world,2423913
411,62,2008,14,world,2424108
317,64,1954,14,world,2423464
335,64,1956,14,world,2423541
345,66,1979,14,world,2423700
420,62,1995,14,world,2424151
422,62,1995,14,world,2424158
452,62,2005,14,world,2424248
472,62,2033,14,world,2424337
456,62,2009,14,world,2424262
493,62,2064,14,world,2424429
547,62,2098,14,world,2424603
604,62,2114,14,world,2424760
501,62,2077,14,world,2424465
554,62,2099,14,world,2424621
597,62,2107,14,world,2424732
529,62,2099,14,world,2424560
585,62,2102,14,world,2424706
608,62,2117,14,world,2424811
618,64,2105,14,world,2424895
616,64,2081,14,world,2425185
615,64,2109,14,world,2424873
619,64,2089,14,world,2425053
613,64,2093,14,world,2425115
617,64,2077,14,world,2425197
616,64,2063,14,world,2425391
619,64,2105,14,world,2424897
619,64,2069,14,world,2425344
615,64,2054,14,world,2425534
610,66,2058,14,world,2425482
626,63,2055,14,world,2425633
611,66,2063,14,world,2425453
623,63,2063,14,world,2426099
606,66,2062,14,world,2426243
620,64,2056,14,world,2426388
612,64,2075,14,world,2426497
617,64,2061,14,world,2426431
614,65,2082,14,world,2426528
620,64,2088,14,world,2426571
624,64,2096,14,world,2426604
616,64,2090,14,world,2426829
606,63,2106,14,world,2427216
599,66,2075,14,world,2427116
606,64,2106,14,world,2427218
620,64,2091,14,world,2426797
599,66,2073,14,world,2427095
602,63,2088,14,world,2426994
608,62,2133,14,world,2427441
633,62,2181,14,world,2427585
609,62,2134,14,world,2427445
626,62,2176,14,world,2427558
634,62,2180,14,world,2427591
643,62,2170,14,world,2427646
681,62,2167,14,world,2427748
699,64,2181,14,world,2428381
694,64,2171,14,world,2428283
712,62,2168,14,world,2428522
712,64,2173,14,world,2428585
696,64,2178,14,world,2429225
669,69,2199,14,world,2429350
676,67,2190,14,world,2429317
654,68,2221,14,world,2429440
645,67,2249,14,world,2429562
654,65,2253,14,world,2429695
656,64,2252,14,world,2429663
701,64,2176,14,world,2429198
699,64,2176,14,world,2429212
675,68,2191,14,world,2429322
649,68,2239,14,world,2429505
635,69,2226,14,world,2431029
628,66,2223,14,world,2431182
641,65,2210,14,world,2430335
649,67,2218,14,world,2430533
631,66,2219,14,world,2431164
668,65,2230,14,world,2430770
638,67,2221,14,world,2431046
642,64,2209,14,world,2430340
655,68,2237,14,world,2430926
637,68,2223,14,world,2431042
574,68,2202,14,world,2431692
572,68,2223,14,world,2431622
574,66,2186,14,world,2432392
589,65,2232,14,world,2431545
570,68,2216,14,world,2431643
563,69,2183,14,world,2431782
548,70,2160,14,world,2431881
528,69,2155,14,world,2431992
529,69,2153,14,world,2432094
546,69,2159,14,world,2431890
534,69,2156,14,world,2432214
556,70,2167,14,world,2432299
546,69,2163,14,world,2432263
594,68,2209,14,world,2432668
652,67,2228,14,world,2432885
682,65,2182,14,world,2433073
595,67,2210,14,world,2432673
660,68,2216,14,world,2432933
801,62,2133,14,world,2433596
682,65,2183,14,world,2433072
691,62,2166,14,world,2433166
865,62,2153,14,world,2433768
719,62,2114,14,world,2433347
745,62,2110,14,world,2433444
614,67,2222,14,world,2432742
675,67,2188,14,world,2433042
690,62,2162,14,world,2433178
700,62,2136,14,world,2433248
594,68,2210,14,world,2432670
620,67,2225,14,world,2432765
665,69,2197,14,world,2432998
686,64,2180,14,world,2433088
701,62,2132,14,world,2433259
777,62,2126,14,world,2433532
850,62,2147,14,world,2433723
889,62,2162,14,world,2433851
943,62,2184,14,world,2434057
884,62,2161,14,world,2433836
947,62,2184,14,world,2434068
955,62,2187,14,world,2434100
979,62,2191,14,world,2434190
1023,62,2197,14,world,2434321
875,62,2158,14,world,2433806
921,62,2173,14,world,2433969
934,62,2183,14,world,2434030
911,62,2169,14,world,2433925
978,62,2190,14,world,2434187
1074,62,2203,14,world,2434449
1034,62,2198,14,world,2434348
1133,62,2211,14,world,2434608
1171,62,2230,14,world,2434714
1130,62,2209,14,world,2434599
1161,62,2225,14,world,2434686
1202,62,2277,14,world,2434860
1184,62,2242,14,world,2434759
1097,62,2205,14,world,2434507
1127,62,2206,14,world,2434588
1153,62,2221,14,world,2434665
1136,62,2213,14,world,2434618
1182,62,2241,14,world,2434754
1195,62,2260,14,world,2434813
1213,62,2285,14,world,2434894
1222,62,2290,14,world,2435078
1274,62,2411,14,world,2435507
1327,62,2317,14,world,2435897
1341,64,2277,14,world,2436159
1243,62,2349,14,world,2435275
1299,62,2370,14,world,2435667
1329,62,2338,14,world,2435794
1332,62,2322,14,world,2435879
1332,62,2296,14,world,2436068
1242,62,2348,14,world,2435272
1274,62,2397,14,world,2435434
1298,62,2377,14,world,2435650
1324,62,2309,14,world,2435922
1341,66,2274,14,world,2436188
1357,60,2261,14,world,2436299
1356,63,2263,14,world,2436285
1364,64,2255,14,world,2436351
1384,65,2244,14,world,2437394
1361,62,2257,14,world,2436330
1356,62,2263,14,world,2436287
1383,64,2244,14,world,2437508
1380,65,2244,14,world,2437789
1394,62,2236,14,world,2438059
1378,64,2244,14,world,2437406
1383,65,2243,14,world,2437897
1469,62,2197,14,world,2438275
1504,62,2193,14,world,2438364
1384,64,2245,14,world,2437540
1380,63,2244,14,world,2437406
1382,64,2244,14,world,2437804
1455,62,2203,14,world,2438236
1409,62,2225,14,world,2438108
1495,62,2192,14,world,2438341
1575,62,2198,14,world,2438542
1598,62,2200,14,world,2438600
1546,62,2196,14,world,2438469
1587,62,2199,14,world,2438572
1631,62,2203,14,world,2438683
1664,62,2211,14,world,2438770
1710,62,2235,14,world,2438902
1751,62,2263,14,world,2439026
1624,62,2202,14,world,2438665
1659,62,2208,14,world,2438755
1691,62,2222,14,world,2438844
1623,62,2202,14,world,2438663
1676,62,2215,14,world,2438801
1714,62,2237,14,world,2438913
1725,62,2244,14,world,2438945
1812,62,2305,14,world,2439213
1862,62,2339,14,world,2439362
1914,62,2375,14,world,2439520
1806,62,2300,14,world,2439191
1833,62,2320,14,world,2439276
1858,62,2336,14,world,2439350
1920,62,2379,14,world,2439537
1875,62,2348,14,world,2439401
1796,62,2293,14,world,2439161
1942,62,2395,14,world,2439606
1949,62,2399,14,world,2439626
1985,62,2424,14,world,2439735
1951,62,2401,14,world,2439633
2000,62,2435,14,world,2439782
1966,62,2411,14,world,2439678
1996,62,2432,14,world,2439769
2033,62,2457,14,world,2439880
2092,62,2498,14,world,2440059
2072,62,2485,14,world,2440002
2118,62,2516,14,world,2440139
2093,62,2498,14,world,2440063
2139,62,2530,14,world,2440203
2167,62,2550,14,world,2440288
2104,62,2507,14,world,2440099
2032,62,2456,14,world,2439878
2051,62,2470,14,world,2439936
2068,62,2481,14,world,2439988
2126,62,2521,14,world,2440163
2103,62,2506,14,world,2440095
2129,62,2524,14,world,2440174
2221,62,2587,14,world,2440452
2249,62,2607,14,world,2440538
2269,62,2620,14,world,2440598
2322,62,2657,14,world,2440759
2353,62,2679,14,world,2440859
2382,62,2689,14,world,2440945
2199,62,2572,14,world,2440386
2223,62,2589,14,world,2440459
2177,62,2557,14,world,2440319
2197,62,2571,14,world,2440382
2248,62,2605,14,world,2440533
2271,62,2621,14,world,2440605
2277,62,2626,14,world,2440624
2309,62,2648,14,world,2440720
2375,62,2688,14,world,2440915
2400,62,2694,14,world,2440995
2371,62,2688,14,world,2440907
2404,62,2695,14,world,2441006
2546,62,2676,14,world,2441418
2431,62,2702,14,world,2441074
2491,62,2683,14,world,2441267
2437,62,2704,14,world,2441092
2465,62,2710,14,world,2441163
2510,62,2674,14,world,2441322
2550,62,2677,14,world,2441429
2540,62,2673,14,world,2441402
2586,62,2694,14,world,2441528
2480,62,2690,14,world,2441235
2517,62,2670,14,world,2441341
2549,62,2677,14,world,2441425
2587,62,2694,14,world,2441531
2614,62,2707,14,world,2441605
2643,62,2722,14,world,2441686
2674,62,2743,14,world,2441780
2696,62,2758,14,world,2441847
2746,62,2792,14,world,2441998
